date,accY,accZ,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,d1,d2,d3
2014_11_11_15_17_37    412,-933,518,363,382,635,536,1,318,122,1,2,1,786,549,2,670,795,2.0,1,0
2014_11_11_15_17_37    422,-970,543,350,367,633,546,0,318,128,2,0,1,788,550,1,670,795,2.0,1,0
2014_11_11_15_17_37    440,-957,556,348,368,630,542,1,316,128,2,2,1,786,543,1,676,792,2.0,1,0
2014_11_11_15_17_37    440,-1006,535,347,381,624,542,2,320,120,2,2,2,786,545,1,676,794,2.0,1,0
2014_11_11_15_17_37    438,-941,560,347,385,622,546,2,321,124,2,3,1,786,539,3,677,794,2.0,1,0
2014_11_11_15_17_37    416,-904,527,348,379,624,547,1,319,121,2,2,2,786,540,1,674,794,2.0,1,0
2014_11_11_15_17_37    449,-1026,536,366,386,625,547,3,320,123,2,2,1,786,540,2,677,793,2.0,1,0
2014_11_11_15_17_37    433,-981,526,369,395,624,547,3,354,123,2,1,1,786,547,1,676,793,2.0,1,0
2014_11_11_15_17_37    435,-923,563,373,430,625,549,1,354,119,1,2,1,786,533,1,676,793,2.0,1,0
2014_11_11_15_17_37    433,-983,535,371,423,625,549,3,318,131,2,2,1,790,541,0,679,794,2.0,1,0
2014_11_11_15_17_37    435,-976,511,369,444,625,548,3,367,121,3,2,2,790,537,2,677,796,2.0,1,0
2014_11_11_15_17_37    446,-969,499,368,441,624,549,2,323,130,1,2,2,790,537,2,676,795,2.0,1,0
2014_11_11_15_17_37    446,-978,534,377,431,624,550,1,373,119,2,2,1,789,544,2,677,795,2.0,1,0
2014_11_11_15_17_37    419,-1017,536,376,414,624,548,2,372,123,2,1,3,791,535,2,677,794,2.0,1,0
2014_11_11_15_17_37    419,-933,527,353,398,623,549,2,371,119,1,1,2,790,524,3,677,794,2.0,1,0
2014_11_11_15_17_37    430,-976,535,348,396,624,547,2,376,117,2,2,1,791,526,2,674,795,2.0,1,0
2014_11_11_15_17_38    433,-996,524,340,392,623,542,1,323,120,3,1,1,787,516,2,670,794,2.0,1,0
2014_11_11_15_17_38    435,-997,520,340,404,624,543,1,371,119,2,2,2,785,517,2,674,794,2.0,1,0
2014_11_11_15_17_38    423,-968,535,339,375,623,538,2,370,120,2,2,2,774,511,2,670,792,2.0,1,0
2014_11_11_15_17_38    443,-986,547,338,364,625,539,2,323,119,2,1,3,774,509,1,671,794,2.0,1,0
2014_11_11_15_17_38    443,-986,547,338,364,625,539,2,323,119,2,1,3,774,509,1,671,794,2.0,1,0
2014_11_11_15_17_38    435,-969,536,335,356,624,537,2,323,122,1,2,2,770,416,2,668,792,2.0,1,0
2014_11_11_15_17_38    451,-975,531,335,367,624,535,2,349,120,0,1,3,771,441,0,669,793,2.0,1,0
2014_11_11_15_17_38    433,-953,524,338,349,623,533,2,332,116,2,2,2,772,434,2,667,793,2.0,1,0
2014_11_11_15_17_38    423,-960,504,320,337,623,529,2,323,134,2,1,3,770,401,2,665,792,2.0,1,0
2014_11_11_15_17_38    438,-965,510,320,339,622,528,2,321,128,1,2,2,770,410,2,663,794,2.0,1,0
2014_11_11_15_17_38    439,-977,504,311,325,622,516,2,322,140,1,2,2,768,399,2,664,793,2.0,1,0
2014_11_11_15_17_38    439,-982,536,319,323,622,526,2,319,138,2,2,2,759,396,2,665,794,2.0,1,0
2014_11_11_15_17_38    444,-938,524,317,336,623,532,2,323,136,1,2,1,751,398,2,660,793,2.0,1,0
2014_11_11_15_17_38    440,-921,516,329,330,623,535,2,323,138,1,1,1,733,395,3,665,792,2.0,1,0
2014_11_11_15_17_38    454,-1007,535,328,347,624,537,1,321,158,1,2,2,744,422,1,667,792,2.0,1,0
2014_11_11_15_17_38    444,-932,508,323,328,623,536,2,324,139,3,2,2,745,422,2,668,795,2.0,1,0
2014_11_11_15_17_38    449,-985,515,334,324,625,542,2,366,133,2,2,2,748,430,3,665,796,2.0,1,0
2014_11_11_15_17_38    428,-925,519,306,313,623,535,2,323,136,2,3,2,733,414,1,664,797,2.0,1,0
2014_11_11_15_17_38    451,-964,535,308,316,624,535,1,323,126,2,1,2,735,423,2,666,798,2.0,1,0
2014_11_11_15_17_38    449,-976,518,314,323,623,535,1,325,178,1,0,2,735,425,1,667,798,2.0,1,0
2014_11_11_15_17_38    448,-945,519,316,328,623,535,2,325,195,2,2,2,735,424,0,667,796,2.0,1,0
2014_11_11_15_17_39    459,-963,547,311,287,622,510,1,318,150,2,1,2,751,407,2,666,798,2.0,1,0
2014_11_11_15_17_39    436,-977,527,312,259,624,511,2,320,135,0,1,2,749,409,1,665,797,2.0,1,0
2014_11_11_15_17_39    439,-957,543,327,262,623,511,2,322,147,3,1,2,735,411,1,667,798,2.0,1,0
2014_11_11_15_17_39    462,-1008,523,311,269,622,509,1,306,131,1,2,2,749,405,3,668,799,2.0,1,0
2014_11_11_15_17_39    451,-967,527,283,227,608,508,1,288,142,1,0,2,731,411,2,665,797,2.0,1,0
2014_11_11_15_17_39    451,-967,527,283,227,608,508,1,288,142,1,0,2,731,411,2,665,797,2.0,1,0
2014_11_11_15_17_39    455,-953,519,281,207,609,510,2,277,135,1,1,2,729,404,2,668,797,2.0,1,0
2014_11_11_15_17_39    448,-964,519,260,190,608,509,0,82,141,2,2,1,720,395,3,656,797,2.0,1,0
2014_11_11_15_17_39    460,-994,524,260,188,608,511,2,271,169,2,2,0,720,396,1,656,797,2.0,1,0
2014_11_11_15_17_39    446,-972,532,121,188,607,506,0,68,160,2,0,3,718,391,1,657,799,2.0,1,0
2014_11_11_15_17_39    457,-948,534,136,190,607,501,0,88,181,3,1,2,714,392,0,657,795,2.0,1,0
2014_11_11_15_17_39    476,-945,522,139,191,607,502,3,70,175,1,2,3,715,393,2,667,796,2.0,1,0
2014_11_11_15_17_39    463,-921,524,110,186,607,501,2,5,174,1,2,2,713,392,2,665,797,2.0,1,0
2014_11_11_15_17_39    463,-921,524,110,186,607,501,2,5,174,1,2,2,713,392,2,665,797,2.0,1,0
2014_11_11_15_17_39    443,-908,510,10,185,606,498,1,6,164,2,0,2,712,389,2,670,797,2.0,1,0
2014_11_11_15_17_39    443,-908,510,10,185,606,498,1,6,164,2,0,2,712,389,2,670,797,2.0,1,0
2014_11_11_15_17_39    447,-945,518,8,188,607,500,1,7,149,1,2,1,711,394,1,667,796,2.0,2,1
2014_11_11_15_17_39    467,-968,540,7,177,606,502,1,6,150,1,1,2,712,393,2,664,796,2.0,2,1
2014_11_11_15_17_39    489,-969,524,74,187,606,498,2,6,159,1,2,2,719,389,2,660,797,2.0,2,1
2014_11_11_15_17_39    460,-944,508,7,181,607,497,1,5,152,3,2,2,714,387,2,647,795,2.0,2,1
2014_11_11_15_17_40    479,-988,531,6,166,606,499,2,6,132,1,2,1,713,388,1,641,796,2.0,2,1
2014_11_11_15_17_40    455,-966,535,5,153,607,499,0,6,160,2,2,2,714,389,2,632,795,2.0,2,1
2014_11_11_15_17_40    455,-990,531,5,138,606,495,1,6,150,2,2,1,713,389,2,637,795,2.0,2,1
2014_11_11_15_17_40    464,-925,511,5,220,607,492,2,64,129,2,2,2,714,376,1,629,795,2.0,2,1
2014_11_11_15_17_40    477,-929,499,5,215,607,497,2,6,120,2,2,1,713,377,1,628,796,2.0,2,1
2014_11_11_15_17_40    438,-967,472,4,219,606,499,3,6,116,2,2,1,713,384,3,633,795,2.0,2,1
2014_11_11_15_17_40    447,-991,511,4,219,606,499,2,6,121,1,2,1,714,372,0,578,794,2.0,2,1
2014_11_11_15_17_40    464,-988,519,4,213,600,494,3,7,122,1,3,1,717,369,2,571,791,2.0,2,1
2014_11_11_15_17_40    449,-962,543,4,230,577,494,1,6,127,1,2,1,719,367,2,572,791,2.0,2,1
2014_11_11_15_17_40    443,-1009,531,3,262,603,494,2,5,129,2,2,0,719,369,1,574,792,2.0,2,1
2014_11_11_15_17_40    424,-968,540,3,255,600,494,1,6,122,2,2,2,723,370,3,571,792,2.0,2,1
2014_11_11_15_17_40    451,-965,527,62,210,607,499,1,6,102,2,1,1,722,373,1,576,790,2.0,2,1
2014_11_11_15_17_40    420,-912,504,190,314,608,501,2,6,114,2,1,2,716,370,2,581,792,2.0,2,1
2014_11_11_15_17_40    441,-1024,527,271,398,611,503,1,5,117,1,2,1,731,381,1,630,790,2.0,2,1
2014_11_11_15_17_40    441,-1024,527,271,398,611,503,1,5,117,1,2,1,731,381,1,630,790,2.0,1,0
2014_11_11_15_17_40    476,-1022,488,307,468,627,543,1,355,148,1,2,2,718,527,2,674,800,2.0,1,0
2014_11_11_15_17_40    447,-917,472,359,431,633,550,2,396,166,1,2,2,719,561,272,719,800,2.0,1,0
2014_11_11_15_17_40    446,-967,504,367,540,665,560,2,416,187,2,2,22,725,577,222,725,799,2.0,1,0
2014_11_11_15_17_40    436,-928,513,368,499,665,562,1,411,189,1,1,2,730,588,148,728,800,2.0,1,0
2014_11_11_15_17_40    417,-921,511,371,514,643,558,2,406,183,2,1,0,736,604,2,727,798,3.0,1,0
2014_11_11_15_17_41    415,-989,575,369,538,630,558,2,394,164,2,1,3,751,599,2,712,796,3.0,1,0
2014_11_11_15_17_41    432,-1006,527,370,519,629,559,1,395,166,3,2,3,752,591,0,718,798,3.0,1,0
2014_11_11_15_17_41    423,-1027,511,407,557,642,560,1,400,175,2,1,1,755,611,7,720,798,3.0,1,0
2014_11_11_15_17_41    440,-973,521,408,557,646,645,2,409,216,2,1,3,759,611,116,723,799,3.0,1,0
2014_11_11_15_17_41    412,-900,487,390,566,647,646,2,410,212,1,2,2,758,589,2,725,798,3.0,1,0
2014_11_11_15_17_41    479,-964,550,389,575,645,647,1,408,210,1,1,3,760,593,3,723,797,3.0,1,0
2014_11_11_15_17_41    464,-986,492,389,583,633,606,2,395,205,1,1,2,763,601,2,712,798,3.0,1,0
2014_11_11_15_17_41    460,-976,538,377,575,631,601,1,398,203,2,2,0,765,614,2,717,799,3.0,1,0
2014_11_11_15_17_41    454,-961,527,375,565,629,569,2,388,165,1,2,1,761,605,2,717,798,3.0,1,0
2014_11_11_15_17_41    496,-1032,518,391,551,630,569,2,385,151,0,1,2,761,608,2,722,797,3.0,1,0
2014_11_11_15_17_41    455,-935,494,393,552,627,567,2,387,153,2,2,2,763,607,2,722,797,3.0,1,0
2014_11_11_15_17_41    483,-968,530,393,555,627,569,2,391,138,1,1,3,762,611,1,720,796,3.0,1,0
2014_11_11_15_17_41    495,-980,532,395,517,628,569,0,396,140,1,1,3,747,605,1,726,796,3.0,1,0
2014_11_11_15_17_41    451,-924,487,395,525,628,567,2,400,160,2,2,2,746,603,2,721,796,3.0,1,0
2014_11_11_15_17_41    487,-983,520,395,522,628,566,1,394,167,2,1,4,747,603,1,719,796,3.0,1,0
2014_11_11_15_17_41    478,-994,480,384,503,627,564,2,392,169,2,2,2,745,602,2,719,796,3.0,1,0
2014_11_11_15_17_41    460,-973,496,381,524,627,562,2,396,170,2,2,2,744,601,1,722,796,3.0,1,0
2014_11_11_15_17_41    466,-953,511,379,487,627,558,2,392,157,2,1,1,743,593,3,717,796,3.0,1,0
2014_11_11_15_17_41    481,-981,467,373,488,628,558,1,392,144,2,2,1,744,587,2,715,795,3.0,1,0
2014_11_11_15_17_41    472,-968,487,350,486,627,560,2,394,155,2,2,2,744,585,2,715,796,3.0,1,0
2014_11_11_15_17_42    463,-1009,476,346,485,628,560,1,391,139,2,2,2,744,586,2,716,796,3.0,1,0
2014_11_11_15_17_42    496,-976,495,328,489,629,553,2,390,167,2,3,2,743,583,1,725,792,3.0,1,0
2014_11_11_15_17_42    463,-1009,496,343,489,628,557,1,387,152,2,2,1,741,584,1,722,793,3.0,1,0
2014_11_11_15_17_42    455,-975,504,340,489,626,557,1,387,160,2,0,3,743,584,2,724,793,3.0,1,0
2014_11_11_15_17_42    467,-1032,500,338,489,626,556,2,386,174,2,3,2,745,588,2,725,792,3.0,1,0
2014_11_11_15_17_42    452,-1002,543,324,498,628,561,1,387,168,2,2,2,742,600,4,728,794,3.0,1,0
2014_11_11_15_17_42    428,-898,518,377,531,632,571,2,388,194,3,2,2,741,619,2,736,796,3.0,1,0
2014_11_11_15_17_42    428,-926,543,398,590,644,649,1,391,217,2,1,1,745,660,78,734,798,3.0,1,0
2014_11_11_15_17_42    422,-999,524,409,604,647,670,0,404,233,1,1,2,769,656,190,739,802,3.0,1,0
2014_11_11_15_17_42    432,-968,476,405,609,643,675,2,402,228,2,1,4,767,659,186,740,802,3.0,1,0
2014_11_11_15_17_42    470,-1042,407,404,617,632,678,0,405,227,2,1,2,764,654,190,742,803,3.0,1,0
2014_11_11_15_17_42    462,-1012,460,402,623,633,672,2,406,228,1,2,1,761,658,247,735,802,3.0,1,0
2014_11_11_15_17_42    443,-985,489,384,625,631,679,1,401,229,1,1,2,765,654,1,726,801,3.0,1,0
2014_11_11_15_17_42    448,-920,519,386,641,631,682,2,402,235,1,2,2,766,657,240,732,801,3.0,1,0
2014_11_11_15_17_42    448,-912,510,398,626,636,678,2,401,228,1,2,1,765,653,2,728,801,3.0,1,0
2014_11_11_15_17_42    487,-1015,536,391,616,629,676,1,419,226,2,2,3,765,644,2,733,802,3.0,1,0
2014_11_11_15_17_42    487,-1015,536,391,616,629,676,1,419,226,2,2,3,765,644,2,733,802,3.0,1,0
2014_11_11_15_17_42    467,-945,519,383,613,629,674,2,424,207,1,1,1,772,647,2,729,802,3.0,1,0
2014_11_11_15_17_42    475,-1005,519,384,614,628,675,2,425,208,1,2,2,773,655,2,731,800,3.0,1,0
2014_11_11_15_17_42    463,-970,500,386,616,629,673,3,422,202,0,1,2,771,658,1,727,801,3.0,1,0
2014_11_11_15_17_43    472,-992,488,403,618,628,675,0,401,204,1,4,2,773,655,47,739,801,3.0,1,0
2014_11_11_15_17_43    486,-964,521,403,618,629,674,2,403,208,3,2,2,775,657,67,753,801,3.0,1,0
2014_11_11_15_17_43    464,-933,505,408,637,632,672,2,401,214,2,2,1,776,661,73,736,803,3.0,1,0
2014_11_11_15_17_43    483,-957,529,420,632,643,669,3,400,216,2,0,3,771,684,95,740,802,3.0,1,0
2014_11_11_15_17_43    480,-944,527,421,614,643,638,2,400,222,0,2,1,770,641,131,741,805,3.0,1,0
2014_11_11_15_17_43    481,-928,505,418,610,628,570,1,424,216,2,1,2,772,644,96,739,802,3.0,1,0
2014_11_11_15_17_43    480,-1045,547,418,611,627,568,2,423,214,2,1,2,772,649,16,740,801,3.0,1,0
2014_11_11_15_17_43    496,-1217,671,420,617,631,671,0,425,220,0,1,60,758,658,153,738,803,3.0,1,0
2014_11_11_15_17_43    369,-1041,609,424,660,680,683,1,439,230,2,2,100,775,666,204,740,804,3.0,1,0
2014_11_11_15_17_43    272,-685,542,412,648,680,685,1,440,241,2,2,96,769,670,282,740,801,3.0,1,0
2014_11_11_15_17_43    366,-839,449,402,621,630,612,1,430,172,2,1,0,775,658,1,711,804,3.0,1,0
2014_11_11_15_17_43    366,-839,449,402,621,630,612,1,430,172,2,1,0,775,658,1,711,804,3.0,1,0
2014_11_11_15_17_43    407,-914,566,425,631,627,566,2,383,150,1,2,2,780,577,6,681,810,3.0,1,0
2014_11_11_15_17_43    396,-868,512,398,599,622,560,2,289,119,1,2,3,783,571,1,672,810,3.0,1,0
2014_11_11_15_17_43    435,-992,635,397,593,619,564,2,304,128,2,1,2,790,559,1,662,808,3.0,1,0
2014_11_11_15_17_43    390,-977,633,395,580,619,558,1,300,127,2,1,2,778,580,1,655,808,3.0,1,0
2014_11_11_15_17_43    443,-1066,546,425,629,627,653,2,402,137,2,2,2,797,676,2,686,813,3.0,1,0
2014_11_11_15_17_43    422,-986,528,411,632,642,650,2,414,154,3,0,1,779,690,4,686,819,3.0,1,0
2014_11_11_15_17_43    399,-1053,497,407,616,641,615,2,389,111,2,1,2,778,682,1,683,809,3.0,1,0
2014_11_11_15_17_43    367,-987,540,370,524,631,566,2,384,112,2,2,90,736,599,2,644,804,3.0,1,0
2014_11_11_15_17_44    332,-1018,526,327,521,629,556,2,389,44,1,1,90,734,614,4,576,809,3.0,1,0
2014_11_11_15_17_44    307,-940,535,327,590,647,554,2,405,47,2,1,10,729,646,2,546,799,3.0,1,0
2014_11_11_15_17_44    443,-1092,528,323,538,646,536,1,324,49,2,0,1,729,645,2,505,805,3.0,1,0
2014_11_11_15_17_44    472,-936,493,324,523,641,528,2,306,23,2,2,0,738,640,1,613,805,3.0,1,0
2014_11_11_15_17_44    456,-925,496,322,515,640,525,2,306,2,1,2,19,738,614,3,486,805,3.0,1,0
2014_11_11_15_17_44    470,-861,438,321,495,641,526,3,303,1,2,1,2,739,582,2,292,806,3.0,1,0
2014_11_11_15_17_44    480,-997,361,319,496,630,526,1,95,1,1,2,2,733,589,2,267,805,3.0,1,0
2014_11_11_15_17_44    344,-1140,519,325,444,630,529,2,115,2,1,1,1,690,543,2,275,805,3.0,1,0
2014_11_11_15_17_44    344,-1140,519,325,444,630,529,2,115,2,1,1,1,690,543,2,275,805,3.0,1,0
2014_11_11_15_17_44    -109,-1210,639,337,562,633,545,2,301,89,1,2,1,722,589,2,277,797,3.0,1,0
2014_11_11_15_17_44    -97,-1345,624,337,566,638,543,3,309,55,1,2,1,735,600,1,278,796,3.0,1,0
2014_11_11_15_17_44    -64,-1271,579,338,558,657,656,2,381,68,2,2,2,715,717,1,482,811,3.0,1,0
2014_11_11_15_17_44    14,-1172,460,348,515,677,677,1,394,46,0,1,88,729,775,3,444,813,3.0,1,0
2014_11_11_15_17_44    246,-969,142,360,423,736,721,1,448,1,2,2,393,798,857,2,19,813,3.0,0,0
2014_11_11_15_17_44    246,-969,142,360,423,736,721,1,448,1,2,2,393,798,857,2,19,813,3.0,0,0
2014_11_11_15_17_44    460,-773,-197,370,558,743,728,2,523,2,1,2,454,798,892,2,2,816,3.0,4,0
2014_11_11_15_17_44    528,-880,-226,376,650,745,727,2,551,2,379,28,471,791,896,2,2,819,3.0,4,0
2014_11_11_15_17_44    556,-944,-256,376,635,757,720,2,561,2,424,25,474,822,899,2,1,821,3.0,4,0
2014_11_11_15_17_44    590,-1039,-305,378,683,758,735,3,592,2,430,19,487,838,906,0,0,826,3.0,4,0
2014_11_11_15_17_44    556,-904,-316,391,707,757,747,2,612,2,448,76,513,854,910,2,140,835,3.0,4,0
2014_11_11_15_17_45    582,-989,-303,414,697,753,748,2,637,2,457,272,538,853,912,1,334,842,3.0,4,0
2014_11_11_15_17_45    495,-778,-284,426,694,760,753,2,634,1,476,217,521,858,914,3,347,843,3.0,4,0
2014_11_11_15_17_45    585,-1184,-252,433,697,760,753,1,635,10,451,213,563,862,913,2,548,842,3.0,4,0
2014_11_11_15_17_45    494,-1074,-161,557,706,756,746,1,625,96,449,48,557,859,915,2,549,845,3.0,4,0
2014_11_11_15_17_45    455,-991,-148,455,703,754,747,3,606,128,446,2,579,859,907,2,630,845,3.0,4,0
2014_11_11_15_17_45    525,-1213,-113,429,700,765,749,2,603,136,453,2,578,859,908,3,679,844,3.0,4,0
2014_11_11_15_17_45    414,-1063,-93,413,707,757,738,2,569,1,449,2,435,858,886,5,550,842,3.0,4,0
2014_11_11_15_17_45    392,-1052,-146,400,700,751,721,1,558,1,426,1,343,859,881,1,366,835,3.0,4,0
2014_11_11_15_17_45    391,-945,-122,399,690,743,727,2,547,2,415,2,162,854,870,0,332,833,3.0,4,0
2014_11_11_15_17_45    431,-1235,48,395,585,730,722,1,507,3,391,2,149,854,867,1,342,831,3.0,4,0
2014_11_11_15_17_45    399,-1189,19,395,641,727,719,2,517,2,388,2,145,856,871,2,335,830,3.0,4,0
2014_11_11_15_17_45    408,-1062,-25,396,613,729,715,2,518,2,391,3,139,861,872,3,345,830,3.0,4,0
2014_11_11_15_17_45    344,-1152,-104,395,688,735,710,2,520,97,396,2,139,865,876,1,334,829,3.0,1,0
2014_11_11_15_17_45    359,-1112,-108,395,656,739,731,2,534,83,404,2,145,866,882,2,343,830,3.0,1,0
2014_11_11_15_17_45    326,-1032,-79,394,692,742,732,2,541,2,338,2,147,868,881,2,180,829,3.0,1,0
2014_11_11_15_17_45    360,-972,-55,376,650,740,725,2,535,1,405,1,145,868,884,2,2,827,3.0,1,0
2014_11_11_15_17_45    375,-932,-76,373,655,739,723,4,523,1,420,1,125,869,884,2,3,826,3.0,1,0
2014_11_11_15_17_45    439,-1224,-37,376,706,741,726,2,525,71,373,2,125,867,888,2,131,825,3.0,1,0
2014_11_11_15_17_45    380,-1121,-95,390,677,737,726,2,525,13,369,2,125,868,882,4,142,826,3.0,1,0
2014_11_11_15_17_45    303,-1127,-189,388,666,756,732,1,535,56,369,3,135,868,886,1,146,826,4.0,1,0
2014_11_11_15_17_46    273,-1024,-232,366,659,767,734,2,538,10,369,2,146,868,889,2,36,832,4.0,1,0
2014_11_11_15_17_46    312,-924,-276,370,653,763,736,1,537,2,370,1,135,870,881,3,1,834,4.0,1,0
2014_11_11_15_17_46    380,-1043,-86,370,660,763,735,2,531,0,425,3,129,869,879,0,2,836,4.0,1,0
2014_11_11_15_17_46    454,-1201,54,372,661,762,731,2,521,2,432,2,129,869,885,2,98,836,4.0,1,0
2014_11_11_15_17_46    428,-1335,-17,370,665,762,735,2,527,5,371,1,147,868,895,1,259,840,4.0,1,0
2014_11_11_15_17_46    297,-1108,-96,384,672,764,734,2,535,1,371,2,264,858,889,2,209,842,4.0,1,0
2014_11_11_15_17_46    215,-1044,-257,383,679,767,735,3,543,2,425,3,337,857,887,2,209,845,4.0,1,0
2014_11_11_15_17_46    271,-764,-364,389,734,780,753,2,588,2,440,58,418,858,908,2,297,848,4.0,1,0
2014_11_11_15_17_46    376,-893,-336,371,735,779,741,1,614,1,443,66,456,854,909,2,313,854,4.0,1,0
2014_11_11_15_17_46    483,-1114,-296,374,747,784,743,2,632,2,446,129,498,855,910,1,309,859,4.0,1,0
2014_11_11_15_17_46    454,-901,-101,369,743,782,734,2,623,1,445,50,506,852,905,1,341,861,4.0,4,1
2014_11_11_15_17_46    609,-1268,-197,370,738,781,733,2,600,1,449,59,459,853,908,1,352,861,4.0,4,1
2014_11_11_15_17_46    508,-1124,-172,370,736,780,738,3,604,9,446,50,518,857,910,1,372,863,4.0,4,1
2014_11_11_15_17_46    403,-1029,-281,352,733,780,738,1,621,93,447,45,533,856,908,3,362,863,4.0,4,1
2014_11_11_15_17_46    327,-1064,-372,354,735,780,740,2,623,80,450,49,482,857,910,2,364,862,4.0,4,1
2014_11_11_15_17_46    359,-874,-298,367,728,778,740,2,592,156,427,20,428,861,902,2,6,857,4.0,4,1
2014_11_11_15_17_46    387,-803,-208,369,721,767,733,2,578,1,423,24,342,864,897,3,0,855,4.0,4,1
2014_11_11_15_17_46    393,-896,-148,372,683,748,717,0,556,2,338,25,168,870,874,1,2,853,4.0,4,1
2014_11_11_15_17_46    464,-1348,-225,371,663,767,747,1,569,164,430,65,362,868,891,2,452,855,4.0,4,1
2014_11_11_15_17_46    363,-1133,-345,373,700,787,753,2,617,125,432,285,400,867,893,3,497,856,4.0,4,1
2014_11_11_15_17_47    316,-865,-356,375,689,792,754,2,630,89,436,280,405,865,898,1,468,857,4.0,4,1
2014_11_11_15_17_47    312,-793,-369,376,648,792,749,2,624,2,434,252,398,867,892,4,177,856,4.0,4,1
2014_11_11_15_17_47    473,-1192,-168,375,651,771,749,2,579,2,426,13,232,862,891,0,203,856,4.0,4,1
2014_11_11_15_17_47    577,-1338,-49,367,693,770,753,2,580,156,432,53,387,863,900,2,358,857,4.0,4,1
2014_11_11_15_17_47    636,-1172,-214,393,698,768,754,3,588,151,433,257,389,868,906,2,357,857,4.0,4,1
2014_11_11_15_17_47    627,-1069,-307,394,697,772,749,2,607,2,436,305,376,867,905,2,347,852,4.0,4,1
2014_11_11_15_17_47    600,-986,-292,392,705,761,750,1,602,2,438,273,381,867,900,2,354,853,4.0,4,1
2014_11_11_15_17_47    536,-953,-318,387,674,756,749,2,570,2,423,38,376,868,880,4,351,849,4.0,4,1
2014_11_11_15_17_47    487,-908,-269,390,676,754,747,2,567,1,361,44,384,868,883,1,346,849,4.0,4,1
2014_11_11_15_17_47    338,-947,-113,380,594,765,736,1,538,36,367,2,449,861,873,2,502,840,4.0,4,1
2014_11_11_15_17_47    276,-945,-36,377,584,761,715,1,454,76,368,1,341,848,875,0,619,839,4.0,4,1
2014_11_11_15_17_47    198,-961,68,367,573,753,708,1,452,106,442,3,341,840,838,2,559,839,4.0,4,1
2014_11_11_15_17_47    107,-1168,65,380,472,732,614,0,411,2,1,2,188,781,721,2,331,830,4.0,4,1
2014_11_11_15_17_47    54,-996,224,362,474,717,593,2,409,2,1,2,183,752,761,1,374,828,4.0,4,1
2014_11_11_15_17_47    89,-1105,255,365,460,716,585,2,365,3,1,1,158,744,647,3,509,826,4.0,4,1
2014_11_11_15_17_47    99,-1080,324,365,455,727,597,1,299,2,2,1,147,694,574,2,533,822,4.0,4,1
2014_11_11_15_17_47    135,-1200,467,354,309,681,585,2,281,2,2,1,3,594,420,1,524,819,4.0,4,1
2014_11_11_15_17_47    179,-1141,526,341,181,668,570,1,277,2,0,1,1,573,344,2,610,817,4.0,4,1
2014_11_11_15_17_47    276,-1040,543,369,196,649,635,2,278,3,2,2,4,615,336,1,538,816,4.0,4,1
2014_11_11_15_17_47    328,-1044,472,367,228,636,677,2,297,84,1,1,2,621,322,2,579,822,4.0,4,1
2014_11_11_15_17_48    382,-1137,431,375,324,645,655,3,302,175,2,2,3,721,358,3,628,824,4.0,4,1
2014_11_11_15_17_48    464,-1144,511,384,295,635,665,2,377,182,2,0,2,735,401,4,606,825,4.0,4,1
2014_11_11_15_17_48    432,-1053,491,391,346,627,669,3,381,166,1,1,2,742,392,1,610,825,4.0,4,1
2014_11_11_15_17_48    459,-973,534,397,385,626,676,2,386,172,2,2,2,735,396,6,635,826,4.0,1,0
2014_11_11_15_17_48    399,-967,511,401,423,626,677,2,390,177,0,1,4,751,421,17,657,826,4.0,1,0
2014_11_11_15_17_48    414,-1025,527,401,437,635,651,2,392,183,2,2,2,746,455,3,660,827,4.0,1,0
2014_11_11_15_17_48    376,-1010,532,407,414,636,663,1,383,187,1,3,2,742,464,17,666,828,4.0,1,0
2014_11_11_15_17_48    432,-1025,504,394,417,638,640,2,387,187,1,2,2,738,484,15,666,832,4.0,1,0
2014_11_11_15_17_48    374,-928,539,398,394,641,671,2,389,192,1,3,2,737,437,12,666,834,4.0,1,0
2014_11_11_15_17_48    408,-1044,550,401,414,642,682,2,392,192,2,2,1,731,507,23,669,822,4.0,1,0
2014_11_11_15_17_48    400,-960,487,384,352,640,686,2,393,200,3,2,2,736,501,55,669,823,4.0,1,0
2014_11_11_15_17_48    443,-1049,517,402,377,643,687,1,394,196,2,1,1,733,420,25,670,824,4.0,1,0
2014_11_11_15_17_48    419,-927,511,396,370,636,685,1,392,216,1,3,2,731,446,11,668,831,4.0,1,0
2014_11_11_15_17_48    431,-1032,521,398,414,638,681,2,395,212,2,2,2,732,462,1,668,831,4.0,1,0
2014_11_11_15_17_48    429,-949,504,394,384,637,679,2,394,242,2,2,2,728,439,2,668,831,4.0,1,0
2014_11_11_15_17_48    424,-1027,534,395,390,639,683,1,399,265,3,2,2,730,452,32,676,832,4.0,1,0
2014_11_11_15_17_48    418,-975,527,403,424,640,686,2,398,244,3,2,2,725,479,28,678,832,4.0,1,0
2014_11_11_15_17_48    417,-1005,526,397,405,639,689,2,395,206,1,2,2,727,464,3,680,835,4.0,1,0
2014_11_11_15_17_49    419,-996,543,396,509,637,688,1,397,196,1,2,0,727,459,30,677,835,4.0,1,0
2014_11_11_15_17_49    432,-1012,540,398,520,634,685,1,385,190,2,4,2,728,454,1,677,834,4.0,1,0
