date,accY,accZ,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,d1,d2,d3
2014_11_11_15_15_53    396,-925,560,418,446,710,570,2,341,157,2,1,6,795,687,3,609,819,4.0,1,0
2014_11_11_15_15_53    390,-961,572,411,440,712,571,2,347,154,1,1,4,793,685,2,610,818,4.0,1,0
2014_11_11_15_15_53    391,-964,599,420,442,706,565,2,345,161,0,2,2,791,646,3,607,820,4.0,1,0
2014_11_11_15_15_53    423,-989,572,420,444,707,576,1,341,165,1,3,3,796,657,2,608,820,4.0,1,0
2014_11_11_15_15_53    391,-999,588,415,478,709,576,2,344,167,1,1,3,793,640,2,608,819,4.0,1,0
2014_11_11_15_15_53    406,-973,583,414,490,707,576,0,339,166,1,2,1,793,668,1,606,819,4.0,1,0
2014_11_11_15_15_53    428,-962,560,417,489,707,576,1,345,166,2,2,2,792,669,1,609,820,4.0,1,0
2014_11_11_15_15_53    420,-961,582,410,487,708,575,2,334,209,2,1,2,793,667,1,606,819,4.0,1,0
2014_11_11_15_15_53    406,-933,555,405,483,700,574,2,338,228,2,1,2,789,668,2,607,820,4.0,1,0
2014_11_11_15_15_53    399,-976,579,415,487,702,574,3,329,235,3,2,4,789,666,3,605,819,4.0,1,0
2014_11_11_15_15_53    392,-1001,596,409,487,700,577,2,329,153,1,1,3,785,669,1,604,818,4.0,1,0
2014_11_11_15_15_53    407,-994,488,395,530,713,582,2,352,265,36,2,15,796,706,53,590,825,4.0,1,0
2014_11_11_15_15_53    361,-932,556,408,565,723,581,1,399,189,36,3,15,802,708,90,590,824,4.0,1,0
2014_11_11_15_15_53    335,-832,543,397,528,708,574,2,411,182,1,2,13,801,640,2,500,817,4.0,1,0
2014_11_11_15_15_53    380,-1033,591,397,491,708,573,1,386,167,2,1,14,801,640,2,502,817,4.0,1,0
2014_11_11_15_15_53    366,-992,561,395,522,708,573,2,396,211,2,4,14,801,625,2,561,818,4.0,1,0
2014_11_11_15_15_54    351,-970,566,393,515,710,572,1,361,245,2,2,13,800,624,1,563,814,4.0,1,0
2014_11_11_15_15_54    415,-973,574,391,511,709,572,2,380,191,1,2,13,801,636,2,556,816,4.0,1,0
2014_11_11_15_15_54    409,-972,583,392,535,710,571,1,345,216,1,2,14,802,631,2,559,815,4.0,1,0
2014_11_11_15_15_54    415,-993,588,390,519,709,571,2,343,241,2,2,15,801,638,3,557,815,4.0,1,0
2014_11_11_15_15_54    385,-993,568,390,516,708,574,1,349,182,3,2,14,801,641,1,552,815,4.0,1,0
2014_11_11_15_15_54    393,-919,572,391,517,707,575,2,359,187,1,2,15,801,644,3,559,815,4.0,1,0
2014_11_11_15_15_54    403,-1005,543,392,510,714,575,2,348,210,33,1,15,802,656,2,564,816,4.0,1,0
2014_11_11_15_15_54    400,-961,544,396,530,705,567,1,385,226,40,2,15,801,656,0,577,819,4.0,1,0
2014_11_11_15_15_54    380,-924,583,397,532,709,567,2,374,224,41,2,16,800,671,1,574,820,4.0,1,0
2014_11_11_15_15_54    400,-921,568,396,532,707,566,1,386,230,40,1,15,801,671,2,570,820,4.0,1,0
2014_11_11_15_15_54    416,-1009,585,398,540,710,567,1,375,238,445,1,15,802,664,2,578,822,4.0,1,0
2014_11_11_15_15_54    408,-942,568,399,538,709,568,2,377,240,447,2,13,801,665,1,575,821,4.0,1,0
2014_11_11_15_15_54    403,-957,556,398,540,711,567,1,393,238,442,2,13,800,671,2,580,821,4.0,1,0
2014_11_11_15_15_54    406,-985,580,399,552,710,566,4,370,237,441,1,13,801,672,1,576,823,4.0,1,0
2014_11_11_15_15_54    411,-948,568,399,543,711,567,2,364,237,441,2,9,800,669,2,573,815,4.0,0,0
2014_11_11_15_15_54    416,-957,575,399,545,710,567,2,365,231,438,2,10,801,673,1,577,820,4.0,0,0
2014_11_11_15_15_54    415,-970,582,399,511,709,568,4,367,232,444,1,12,799,676,1,589,821,4.0,0,0
2014_11_11_15_15_54    424,-961,575,399,512,713,567,2,370,230,448,2,12,799,675,1,583,820,4.0,0,0
2014_11_11_15_15_54    406,-937,576,399,513,713,568,2,374,237,448,1,17,797,677,2,582,821,4.0,0,0
2014_11_11_15_15_54    404,-953,588,401,521,712,569,2,362,242,445,1,17,795,676,1,586,820,4.0,0,0
2014_11_11_15_15_55    408,-921,579,400,535,715,569,1,390,239,27,2,15,797,674,1,583,820,4.0,0,0
2014_11_11_15_15_55    408,-921,579,400,535,715,569,1,390,239,27,2,15,797,674,1,583,820,4.0,0,0
2014_11_11_15_15_55    408,-953,593,400,542,713,569,3,387,239,42,1,16,796,676,2,581,820,4.0,0,0
2014_11_11_15_15_55    418,-953,583,399,508,712,568,2,357,234,39,2,12,796,673,0,580,816,4.0,0,0
2014_11_11_15_15_55    415,-936,575,398,508,713,569,3,370,233,41,3,15,795,675,2,581,815,4.0,0,0
2014_11_11_15_15_55    400,-935,593,396,512,711,568,2,364,234,37,2,3,793,676,2,575,813,4.0,1,0
2014_11_11_15_15_55    416,-951,591,398,510,711,568,1,369,232,38,0,3,794,675,1,588,814,4.0,1,0
2014_11_11_15_15_55    406,-921,579,392,505,711,569,2,365,224,32,2,1,792,673,3,586,814,4.0,1,0
2014_11_11_15_15_55    420,-952,575,393,507,711,568,1,380,178,38,2,2,791,674,1,580,814,4.0,1,0
2014_11_11_15_15_55    419,-975,582,393,510,712,568,2,365,178,40,1,2,789,676,1,584,813,4.0,1,0
2014_11_11_15_15_55    439,-972,591,392,495,715,568,3,380,174,2,0,2,790,669,2,572,813,4.0,1,0
2014_11_11_15_15_55    412,-957,624,390,490,713,568,2,365,173,2,1,1,788,669,2,570,813,4.0,1,0
2014_11_11_15_15_55    408,-947,575,390,488,713,568,1,396,172,2,1,3,785,670,2,570,813,4.0,1,0
2014_11_11_15_15_55    411,-961,615,388,479,713,567,2,353,167,2,2,1,784,668,4,571,813,4.0,1,0
2014_11_11_15_15_55    407,-944,588,387,479,712,566,2,357,168,2,2,0,763,683,3,572,814,0.0,1,0
2014_11_11_15_15_55    407,-944,588,387,479,712,566,2,357,168,2,2,0,763,683,3,572,814,0.0,1,0
2014_11_11_15_15_55    423,-1013,600,383,469,704,566,1,344,179,2,2,2,764,682,2,546,813,0.0,1,0
2014_11_11_15_15_55    476,-1296,516,382,478,707,558,2,344,156,1,2,1,750,697,2,556,812,0.0,1,0
2014_11_11_15_15_55    510,-1485,432,382,498,703,555,2,361,151,2,2,2,746,707,3,554,812,0.0,1,0
2014_11_11_15_15_55    320,-1049,460,388,476,716,557,2,338,160,39,2,3,746,710,2,572,811,0.0,1,0
2014_11_11_15_15_56    291,-1037,481,393,513,716,559,1,342,168,31,2,2,745,711,2,584,811,0.0,1,0
2014_11_11_15_15_56    318,-943,630,399,522,715,558,2,369,226,443,2,2,757,723,2,610,817,0.0,1,0
2014_11_11_15_15_56    294,-639,667,399,510,710,549,2,362,238,31,2,1,762,700,1,618,818,0.0,1,0
2014_11_11_15_15_56    291,-864,615,399,526,711,548,1,365,173,39,1,2,771,700,2,611,818,0.0,1,0
2014_11_11_15_15_56    268,-1127,566,397,485,711,552,2,353,165,42,1,2,757,702,2,620,818,0.0,1,0
2014_11_11_15_15_56    227,-1026,559,397,481,711,554,3,358,162,443,2,2,759,716,2,620,818,0.0,1,0
2014_11_11_15_15_56    208,-1001,583,398,481,712,556,2,368,163,444,1,3,771,713,2,615,819,0.0,1,0
2014_11_11_15_15_56    256,-1064,524,397,492,713,557,2,355,168,453,2,3,775,713,15,616,819,0.0,0,1
2014_11_11_15_15_56    287,-1100,524,398,495,710,557,2,357,183,455,2,1,780,718,55,621,819,0.0,0,1
2014_11_11_15_15_56    323,-1053,556,401,491,715,555,3,366,188,456,2,3,776,721,54,622,820,0.0,0,1
2014_11_11_15_15_56    312,-1074,585,402,527,715,557,2,363,222,448,2,26,782,724,50,630,820,0.0,0,1
2014_11_11_15_15_56    319,-1028,577,400,535,715,559,2,364,233,456,2,1,783,720,45,611,819,0.0,0,1
2014_11_11_15_15_56    351,-1012,564,399,548,714,556,2,353,231,28,1,3,785,710,2,604,819,0.0,0,1
2014_11_11_15_15_56    315,-968,561,399,540,713,558,2,367,197,39,2,2,786,709,1,590,820,0.0,0,1
2014_11_11_15_15_56    307,-957,588,401,544,714,550,1,367,197,40,1,2,785,709,0,597,820,0.0,0,1
2014_11_11_15_15_56    271,-945,583,398,536,717,550,2,359,212,41,1,2,786,701,1,581,819,0.0,0,1
2014_11_11_15_15_56    312,-1044,583,398,538,716,558,2,366,218,44,2,2,786,705,2,587,820,0.0,1,0
2014_11_11_15_15_56    312,-1044,583,398,538,716,558,2,366,218,44,2,2,786,705,2,587,820,0.0,1,0
2014_11_11_15_15_56    323,-1001,563,399,537,713,556,0,367,175,44,2,2,785,699,2,579,813,0.0,1,0
2014_11_11_15_15_56    334,-1017,568,396,537,715,557,1,365,149,2,2,2,789,691,1,568,814,0.0,1,0
2014_11_11_15_15_57    353,-1064,588,397,541,713,561,1,353,171,2,2,25,796,686,1,574,810,0.0,1,0
2014_11_11_15_15_57    319,-979,543,397,538,705,553,1,360,157,2,1,2,799,622,1,576,811,0.0,1,0
2014_11_11_15_15_57    344,-1066,583,398,524,713,551,1,349,155,1,2,0,799,640,2,574,810,0.0,1,0
2014_11_11_15_15_57    335,-1069,519,398,525,713,551,2,350,155,2,1,0,800,644,2,586,809,0.0,1,0
2014_11_11_15_15_57    356,-1012,622,398,509,712,553,1,357,225,34,2,2,797,659,2,584,809,0.0,1,0
2014_11_11_15_15_57    356,-1012,622,398,509,712,553,1,357,225,34,2,2,797,659,2,584,809,0.0,1,0
2014_11_11_15_15_57    344,-973,572,397,513,713,553,2,353,225,37,2,1,798,681,0,585,808,0.0,1,0
2014_11_11_15_15_57    344,-968,591,395,514,705,542,2,344,246,38,1,2,799,596,1,568,807,0.0,1,0
2014_11_11_15_15_57    355,-976,600,395,505,704,534,1,331,216,38,1,3,798,584,2,565,807,0.0,1,0
2014_11_11_15_15_57    326,-944,581,394,505,703,531,1,273,212,276,2,1,801,629,2,562,808,0.0,1,0
2014_11_11_15_15_57    327,-977,583,393,501,703,530,2,286,212,299,2,2,800,627,2,566,806,0.0,1,0
2014_11_11_15_15_57    332,-932,601,394,504,700,530,1,288,212,261,1,2,800,621,3,552,807,0.0,1,0
2014_11_11_15_15_57    331,-903,615,385,504,702,533,2,265,210,36,2,1,799,607,1,553,808,0.0,1,0
2014_11_11_15_15_57    352,-957,614,384,507,702,534,4,266,161,1,3,3,800,621,2,552,809,0.0,1,0
2014_11_11_15_15_57    343,-1005,632,373,362,682,523,2,131,108,2,1,3,800,566,2,573,808,0.0,1,0
2014_11_11_15_15_57    351,-973,609,375,387,684,518,1,126,101,2,2,1,802,545,1,571,807,0.0,1,0
2014_11_11_15_15_57    328,-936,607,354,342,653,502,3,108,34,2,2,2,801,272,2,450,806,0.0,1,0
2014_11_11_15_15_57    351,-987,604,311,322,633,491,3,87,22,1,3,1,805,267,2,413,804,0.0,1,0
2014_11_11_15_15_57    334,-979,612,336,336,636,491,1,198,19,3,2,1,804,302,1,481,803,0.0,1,0
2014_11_11_15_15_57    334,-979,612,336,336,636,491,1,198,19,3,2,1,804,302,1,481,803,0.0,1,0
2014_11_11_15_15_58    336,-1000,611,335,338,632,490,3,198,2,2,2,2,801,300,1,460,802,0.0,4,0
2014_11_11_15_15_58    343,-949,630,340,335,635,502,1,192,17,1,2,2,804,212,2,414,801,0.0,4,0
2014_11_11_15_15_58    343,-936,620,344,366,634,502,1,183,17,2,2,2,804,232,2,342,803,0.0,4,0
2014_11_11_15_15_58    316,-980,632,348,433,635,502,2,186,15,2,1,1,803,237,1,345,797,0.0,4,0
2014_11_11_15_15_58    318,-973,604,347,337,631,493,2,168,17,1,0,1,804,244,2,443,800,0.0,4,0
2014_11_11_15_15_58    318,-944,604,345,340,634,492,2,191,15,2,0,2,805,240,1,439,800,0.0,4,0
2014_11_11_15_15_58    328,-976,655,339,341,635,492,2,196,13,2,2,1,804,243,4,382,800,0.0,4,0
2014_11_11_15_15_58    332,-976,624,20,434,634,491,1,180,5,1,2,1,803,225,2,344,799,0.0,4,0
2014_11_11_15_15_58    306,-990,591,211,319,635,492,3,192,13,1,2,0,802,216,2,339,798,0.0,4,0
2014_11_11_15_15_58    313,-946,647,53,321,634,490,1,203,12,2,0,2,804,208,1,360,798,0.0,4,0
2014_11_11_15_15_58    312,-942,591,17,379,634,489,1,191,16,1,2,2,803,221,1,356,797,0.0,4,0
2014_11_11_15_15_58    307,-989,615,272,371,629,489,2,204,21,2,2,2,802,221,2,363,797,0.0,4,0
2014_11_11_15_15_58    288,-949,624,180,379,630,491,0,187,26,2,2,0,803,220,1,356,797,0.0,4,0
2014_11_11_15_15_58    294,-962,627,14,409,634,488,1,190,24,2,2,1,804,226,1,364,799,0.0,4,0
2014_11_11_15_15_58    307,-975,632,261,428,637,487,2,184,26,2,1,1,803,224,2,362,795,0.0,4,0
2014_11_11_15_15_58    313,-1007,612,301,415,637,488,1,194,36,1,2,0,804,225,2,372,796,0.0,4,0
2014_11_11_15_15_58    316,-961,609,292,412,638,485,2,195,33,2,1,1,803,231,2,374,795,0.0,4,0
2014_11_11_15_15_58    296,-984,611,302,442,635,487,1,194,35,2,1,2,803,232,2,369,796,0.0,4,0
2014_11_11_15_15_58    316,-948,606,286,416,633,487,2,196,35,2,3,1,802,227,2,373,796,0.0,4,0
2014_11_11_15_15_58    304,-985,616,172,420,640,481,2,196,35,2,1,1,797,231,1,373,796,0.0,4,0
2014_11_11_15_15_59    295,-980,602,1,395,636,482,1,172,2,2,1,3,798,214,2,327,794,0.0,4,0
2014_11_11_15_15_59    323,-983,604,18,411,635,485,0,208,28,1,2,1,798,207,0,340,795,0.0,4,0
2014_11_11_15_15_59    272,-969,614,1,434,632,481,2,214,25,2,1,1,800,213,1,322,794,0.0,4,0
2014_11_11_15_15_59    291,-973,611,2,413,635,480,2,207,2,3,2,1,799,212,2,309,794,0.0,4,0
2014_11_11_15_15_59    304,-942,606,3,404,634,480,0,200,2,1,2,2,799,209,2,309,794,0.0,4,0
2014_11_11_15_15_59    293,-964,599,3,421,633,482,1,209,0,2,2,2,800,217,3,308,792,0.0,4,0
2014_11_11_15_15_59    319,-999,616,1,408,637,479,0,203,2,1,1,1,800,209,2,305,793,0.0,2,0
2014_11_11_15_15_59    319,-994,652,2,389,638,483,1,194,2,2,1,2,787,71,0,363,792,0.0,2,0
2014_11_11_15_15_59    296,-959,604,2,280,639,457,3,185,2,2,2,3,780,61,2,350,793,0.0,2,0
2014_11_11_15_15_59    288,-980,623,2,249,632,447,2,199,2,3,0,2,747,68,1,360,793,0.0,2,0
2014_11_11_15_15_59    290,-1016,602,2,41,616,437,1,8,1,3,1,2,706,38,2,419,789,0.0,2,0
2014_11_11_15_15_59    281,-960,598,1,35,605,124,2,3,2,0,2,1,651,0,1,162,792,0.0,4,0
2014_11_11_15_15_59    307,-1017,615,1,31,609,90,3,5,2,1,2,2,611,2,0,2,788,0.0,4,0
2014_11_11_15_15_59    332,-1009,614,2,1,606,43,1,5,2,1,0,2,559,3,2,2,783,0.0,4,0
2014_11_11_15_15_59    319,-975,587,2,1,613,27,0,4,3,2,2,3,429,2,2,1,782,0.0,4,0
2014_11_11_15_15_59    313,-1013,611,2,2,637,26,1,5,2,2,1,2,415,1,0,3,783,0.0,4,0
2014_11_11_15_15_59    348,-1058,622,2,2,654,455,2,5,2,2,1,1,358,3,2,239,785,0.0,4,0
2014_11_11_15_15_59    377,-1079,636,0,2,651,568,3,6,2,2,2,0,451,334,0,347,790,0.0,4,0
2014_11_11_15_15_59    377,-1079,636,0,2,651,568,3,6,2,2,2,0,451,334,0,347,790,0.0,4,0
2014_11_11_15_15_59    278,-916,496,3,1,596,650,2,12,2,2,2,2,551,411,3,364,792,0.0,4,0
2014_11_11_15_16_00    310,-954,572,2,1,620,647,2,59,2,2,2,1,572,430,2,322,791,0.0,1,0
2014_11_11_15_16_00    359,-1060,547,2,20,612,668,2,62,0,1,2,1,561,434,2,340,788,0.0,1,0
2014_11_11_15_16_00    361,-1076,527,1,2,598,668,3,18,2,2,2,1,587,481,2,345,787,0.0,1,0
2014_11_11_15_16_00    325,-976,502,2,2,589,683,2,18,2,1,1,3,584,490,1,329,786,0.0,1,0
2014_11_11_15_16_00    327,-1000,478,6,1,513,665,2,17,2,2,1,2,587,492,1,347,785,0.0,1,0
2014_11_11_15_16_00    317,-964,495,2,1,573,668,1,7,2,2,2,2,585,482,2,356,784,0.0,1,0
2014_11_11_15_16_00    321,-1005,502,0,2,516,635,2,22,1,1,2,1,586,485,2,237,782,0.0,1,0
2014_11_11_15_16_00    336,-1032,496,1,2,492,570,2,24,2,1,1,2,585,483,2,237,781,0.0,1,0
2014_11_11_15_16_00    328,-1017,497,2,1,462,574,1,25,2,1,2,2,587,470,2,243,780,0.0,1,0
2014_11_11_15_16_00    336,-994,495,3,89,475,566,0,21,2,2,2,2,587,464,2,260,780,0.0,1,0
2014_11_11_15_16_00    336,-1025,504,2,2,505,550,0,25,2,3,2,1,584,450,2,258,779,0.0,1,0
2014_11_11_15_16_00    320,-1009,495,2,1,483,547,1,23,2,2,1,3,583,444,2,278,779,0.0,4,0
2014_11_11_15_16_00    327,-1009,504,1,2,471,555,2,28,2,2,2,2,584,439,1,274,777,0.0,4,0
2014_11_11_15_16_00    326,-1039,504,1,50,480,561,1,24,2,2,3,2,581,443,2,313,776,0.0,4,0
2014_11_11_15_16_00    332,-1028,518,1,158,442,549,1,30,1,2,2,2,583,446,2,281,777,0.0,4,0
2014_11_11_15_16_00    323,-1024,531,1,58,451,576,2,28,2,1,2,0,584,450,3,5,776,0.0,4,0
2014_11_11_15_16_00    334,-1037,526,2,39,421,580,0,29,2,1,2,0,584,448,4,2,776,0.0,4,0
2014_11_11_15_16_00    331,-1031,499,2,38,415,581,1,29,2,2,1,1,584,450,3,3,776,0.0,4,0
2014_11_11_15_16_00    339,-1026,489,1,46,407,584,2,24,2,2,2,1,585,445,2,2,776,0.0,4,0
2014_11_11_15_16_00    348,-1044,515,1,52,443,583,1,34,1,2,1,2,585,445,2,2,775,0.0,4,0
2014_11_11_15_16_01    338,-1010,499,1,39,426,583,2,38,2,1,2,2,587,424,2,0,775,0.0,4,0
2014_11_11_15_16_01    348,-1047,499,1,21,416,581,2,34,2,1,2,2,586,426,2,1,772,0.0,4,0
2014_11_11_15_16_01    345,-1028,492,2,1,415,577,1,31,2,2,1,2,587,418,1,3,776,0.0,4,0
2014_11_11_15_16_01    360,-1056,488,0,9,408,578,2,34,2,2,2,1,587,437,1,0,776,0.0,4,0
2014_11_11_15_16_01    326,-1017,483,3,22,411,581,2,33,2,1,2,1,586,467,2,2,772,0.0,4,0
2014_11_11_15_16_01    336,-1032,504,1,16,392,583,2,32,2,1,2,2,586,437,1,3,772,0.0,4,0
2014_11_11_15_16_01    336,-1032,504,1,16,392,583,2,32,2,1,2,2,586,437,1,3,772,0.0,4,0
2014_11_11_15_16_01    335,-1034,503,2,38,416,583,1,38,1,1,1,2,587,470,2,2,774,0.0,4,0
2014_11_11_15_16_01    315,-1040,526,4,7,408,580,2,27,2,2,1,1,584,471,1,2,774,0.0,4,0
2014_11_11_15_16_01    339,-1036,511,3,28,407,557,2,31,1,2,1,2,584,474,2,2,774,0.0,4,0
2014_11_11_15_16_01    320,-1017,483,2,32,405,584,2,32,1,2,2,1,585,478,1,2,775,0.0,4,0
2014_11_11_15_16_01    335,-1005,499,2,53,410,584,2,32,2,2,0,3,585,476,2,0,775,0.0,4,0
2014_11_11_15_16_01    335,-1056,503,2,29,411,583,1,31,1,1,1,2,585,472,2,2,776,0.0,4,0
2014_11_11_15_16_01    320,-1008,510,3,30,422,561,2,31,2,1,2,2,586,477,1,3,775,0.0,4,0
2014_11_11_15_16_01    320,-1016,508,2,34,423,557,1,27,2,2,1,3,586,479,1,2,775,0.0,4,0
2014_11_11_15_16_01    320,-1004,504,2,33,456,565,2,33,2,2,1,2,585,471,1,2,775,0.0,4,0
2014_11_11_15_16_01    319,-1029,499,2,14,443,583,2,28,1,2,1,2,585,475,2,3,775,0.0,4,0
2014_11_11_15_16_01    334,-1056,504,1,11,435,553,1,40,2,2,2,3,586,478,2,81,775,0.0,4,0
2014_11_11_15_16_01    326,-1053,519,0,14,447,570,0,27,2,2,1,2,583,463,1,3,774,0.0,4,0
2014_11_11_15_16_01    344,-1010,524,1,43,446,562,2,31,2,2,2,1,584,461,1,22,774,0.0,4,0
2014_11_11_15_16_01    323,-1012,531,2,2,445,573,2,32,2,2,2,2,586,471,2,28,775,0.0,4,0
2014_11_11_15_16_02    329,-1012,524,2,1,456,568,2,35,1,2,1,2,584,466,1,11,775,0.0,4,0
2014_11_11_15_16_02    332,-1040,524,2,11,468,682,2,36,1,2,2,3,586,472,2,1,776,0.0,4,0
2014_11_11_15_16_02    322,-1033,527,2,1,475,679,1,31,1,2,2,0,586,473,1,24,776,0.0,4,0
2014_11_11_15_16_02    327,-993,500,1,2,466,683,2,35,2,2,1,1,593,458,2,34,774,0.0,4,0
2014_11_11_15_16_02    318,-1002,521,2,1,489,676,1,31,3,2,2,2,591,449,2,68,774,0.0,4,0
2014_11_11_15_16_02    316,-1037,487,3,1,477,651,2,26,1,2,2,1,594,431,2,2,774,0.0,3,0
2014_11_11_15_16_02    316,-1037,487,3,1,477,651,2,26,1,2,2,1,594,431,2,2,774,0.0,3,0
2014_11_11_15_16_02    329,-1007,496,3,2,474,689,2,26,1,2,1,1,593,420,2,3,774,0.0,3,0
2014_11_11_15_16_02    319,-1009,495,2,2,540,654,2,29,2,2,2,2,593,428,2,4,772,0.0,3,0
2014_11_11_15_16_02    311,-1009,521,1,2,558,656,2,26,2,2,2,1,593,416,2,3,772,0.0,3,0
2014_11_11_15_16_02    344,-1037,504,2,2,550,655,0,32,1,2,1,2,595,404,2,4,773,0.0,3,0
2014_11_11_15_16_02    332,-1028,492,2,1,555,656,2,32,1,1,2,1,595,406,1,2,773,0.0,3,0
2014_11_11_15_16_02    307,-1000,502,3,2,551,656,0,29,2,1,2,2,595,427,2,2,773,0.0,1,0
2014_11_11_15_16_02    327,-1015,511,0,2,563,655,1,27,2,2,2,2,600,422,2,2,773,0.0,1,0
2014_11_11_15_16_02    312,-1025,499,2,3,561,658,2,28,1,2,1,2,602,408,2,3,774,0.0,1,0
2014_11_11_15_16_02    312,-1025,499,2,3,561,658,2,28,1,2,1,2,602,408,2,3,774,0.0,1,0
2014_11_11_15_16_02    311,-1011,500,2,103,555,662,2,25,1,2,2,1,602,422,2,2,771,0.0,1,0
2014_11_11_15_16_02    311,-1011,500,2,103,555,662,2,25,1,2,2,1,602,422,2,2,771,0.0,1,0
2014_11_11_15_16_02    313,-1045,527,3,3,556,664,1,30,2,2,2,2,602,425,2,14,772,0.0,1,0
2014_11_11_15_16_02    303,-1025,508,2,1,562,666,2,29,2,2,2,2,603,413,2,2,770,0.0,1,0
2014_11_11_15_16_03    331,-1036,528,2,1,560,662,2,32,1,1,2,1,599,419,1,1,772,0.0,1,0
2014_11_11_15_16_03    321,-1008,519,2,2,552,659,2,36,2,2,1,2,602,421,1,2,772,0.0,1,0
2014_11_11_15_16_03    319,-1012,504,1,2,554,669,2,34,1,3,1,1,606,424,0,1,772,0.0,1,0
2014_11_11_15_16_03    332,-1047,511,1,126,550,669,2,35,1,1,3,1,596,425,2,4,772,0.0,1,0
2014_11_11_15_16_03    326,-1017,519,2,128,556,668,2,33,2,1,3,2,600,428,2,2,772,0.0,1,0
2014_11_11_15_16_03    335,-1044,531,2,120,547,671,3,28,2,2,2,2,600,429,2,4,771,0.0,1,0
2014_11_11_15_16_03    323,-1021,510,1,122,554,672,2,32,2,2,2,1,602,424,3,0,772,0.0,1,0
2014_11_11_15_16_03    316,-1017,486,2,119,557,673,5,28,1,0,3,2,605,418,1,0,772,0.0,1,0
2014_11_11_15_16_03    332,-993,511,1,119,559,665,3,29,1,3,2,1,605,423,2,3,772,0.0,1,0
2014_11_11_15_16_03    332,-993,511,1,119,559,665,3,29,1,3,2,1,605,423,2,3,772,0.0,1,0
2014_11_11_15_16_03    332,-1040,528,2,126,568,666,2,28,1,2,1,2,600,488,2,3,773,0.0,1,0
2014_11_11_15_16_03    323,-1009,517,0,134,561,669,4,31,1,3,2,0,602,484,3,2,773,0.0,1,0
2014_11_11_15_16_03    332,-1032,511,2,120,563,671,4,31,2,1,2,2,606,468,0,19,772,0.0,1,0
2014_11_11_15_16_03    324,-1001,508,2,2,562,673,2,33,4,0,1,2,604,478,2,32,772,0.0,1,0
2014_11_11_15_16_03    319,-1028,520,2,101,568,668,1,33,0,3,2,1,603,481,0,45,772,0.0,1,0
2014_11_11_15_16_03    319,-1050,527,2,129,560,669,2,29,3,2,2,3,599,466,3,85,770,0.0,1,0
2014_11_11_15_16_03    326,-1037,519,1,91,556,668,1,29,2,1,2,3,604,448,2,0,770,0.0,1,0
2014_11_11_15_16_03    316,-1012,524,2,1,564,669,2,25,2,2,2,2,604,440,2,2,769,0.0,1,0
2014_11_11_15_16_03    316,-1009,516,1,134,563,672,2,27,2,2,1,2,603,451,3,2,769,0.0,1,0
2014_11_11_15_16_03    307,-1013,502,2,179,561,677,2,31,3,2,1,3,600,458,2,2,768,0.0,1,0
2014_11_11_15_16_04    323,-1041,508,1,149,552,679,1,9,1,2,1,2,603,407,2,2,768,0.0,1,0
2014_11_11_15_16_04    323,-1017,535,2,1,556,681,2,9,1,2,1,2,603,402,0,1,768,0.0,1,0
2014_11_11_15_16_04    320,-996,536,2,1,566,682,1,10,2,1,1,2,604,398,0,1,767,0.0,1,0
2014_11_11_15_16_04    321,-1032,531,1,2,540,680,1,9,2,1,2,2,605,369,2,0,767,0.0,1,0
2014_11_11_15_16_04    318,-1025,537,1,2,537,680,1,9,2,2,2,1,603,355,1,0,767,0.0,1,0
2014_11_11_15_16_04    318,-1040,496,2,0,543,681,2,9,2,2,2,1,606,356,1,0,766,0.0,1,0
2014_11_11_15_16_04    315,-1008,499,2,2,548,680,2,10,2,3,2,1,607,358,1,2,765,0.0,1,0
2014_11_11_15_16_04    332,-1040,505,2,2,538,681,2,9,2,2,1,1,607,360,1,1,767,0.0,1,0
2014_11_11_15_16_04    343,-1004,511,3,2,538,678,1,9,2,2,2,1,603,311,1,3,766,0.0,1,0
2014_11_11_15_16_04    332,-1037,505,2,1,545,677,2,9,3,1,1,2,605,386,2,2,766,0.0,1,0
2014_11_11_15_16_04    320,-1028,511,1,2,544,677,2,9,2,2,2,2,605,384,4,2,767,0.0,1,0
2014_11_11_15_16_04    326,-1040,521,3,1,531,679,2,9,2,4,0,2,605,376,2,1,763,0.0,1,0
2014_11_11_15_16_04    320,-1018,539,1,0,531,679,2,9,2,2,1,2,604,358,2,2,768,0.0,1,0
2014_11_11_15_16_04    331,-1032,519,2,3,538,678,2,10,1,2,1,2,605,367,1,2,769,0.0,1,0
2014_11_11_15_16_04    331,-1032,496,2,1,539,677,2,9,4,1,2,1,605,358,2,1,767,0.0,1,0
2014_11_11_15_16_04    324,-1045,536,1,1,523,677,1,10,2,1,1,2,605,357,2,1,766,0.0,1,0
2014_11_11_15_16_04    312,-1028,519,3,0,513,674,2,9,1,2,2,3,605,344,1,2,766,0.0,1,0
2014_11_11_15_16_04    328,-1021,502,1,0,530,667,2,9,2,2,2,4,610,338,2,1,766,0.0,1,0
2014_11_11_15_16_04    312,-1017,527,2,0,475,650,2,9,1,2,0,1,603,345,1,1,766,0.0,1,0
2014_11_11_15_16_04    328,-994,536,1,2,484,643,2,10,2,2,1,2,603,341,0,2,767,0.0,1,0
2014_11_11_15_16_05    335,-1033,522,2,1,507,625,3,9,2,2,2,1,601,346,0,0,764,0.0,3,0
