date,accY,accZ,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,d1,d2,d3
2014_11_11_15_18_59    344,-1004,556,435,455,660,671,3,462,155,2,2,2,715,412,609,778,821,4.0,1,0
2014_11_11_15_18_59    376,-1005,579,428,406,657,678,2,462,147,1,2,2,712,428,607,780,821,4.0,1,0
2014_11_11_15_18_59    376,-999,563,397,469,654,687,2,435,147,2,2,1,711,418,608,778,821,4.0,1,0
2014_11_11_15_18_59    377,-997,585,399,478,653,687,2,444,138,2,2,1,713,438,607,781,825,4.0,1,0
2014_11_11_15_18_59    360,-991,583,397,457,654,668,2,434,124,2,1,2,712,417,605,780,821,4.0,1,0
2014_11_11_15_18_59    353,-967,568,395,492,655,655,1,444,148,2,3,1,712,429,606,778,827,4.0,1,0
2014_11_11_15_18_59    345,-985,590,399,499,655,669,1,441,151,2,1,2,718,462,603,799,819,4.0,1,0
2014_11_11_15_18_59    364,-962,591,394,522,655,681,1,443,147,1,2,3,719,473,602,804,819,4.0,1,0
2014_11_11_15_18_59    354,-976,588,401,512,656,682,2,444,147,2,2,1,720,474,602,801,818,4.0,1,0
2014_11_11_15_18_59    352,-980,568,409,566,655,685,2,447,148,2,1,2,720,475,599,798,818,4.0,1,0
2014_11_11_15_18_59    383,-957,563,422,532,656,674,2,438,146,1,2,3,718,468,597,809,820,4.0,1,0
2014_11_11_15_18_59    380,-1015,543,427,541,656,674,2,436,140,2,1,3,718,463,597,815,819,4.0,1,0
2014_11_11_15_18_59    393,-980,574,433,580,657,673,2,440,145,1,2,1,715,473,593,819,818,4.0,1,0
2014_11_11_15_18_59    376,-1025,551,427,574,656,665,2,437,141,2,2,1,714,474,593,818,818,4.0,1,0
2014_11_11_15_18_59    385,-935,611,414,537,654,640,1,425,139,1,4,1,713,467,590,817,818,4.0,1,0
2014_11_11_15_18_59    403,-1060,609,414,497,652,636,1,425,197,3,2,1,713,483,585,817,817,4.0,1,0
2014_11_11_15_18_59    379,-1007,563,415,483,654,670,1,425,204,1,1,1,710,499,581,820,818,4.0,1,0
2014_11_11_15_19_00    379,-1113,598,444,565,673,689,1,447,224,2,2,74,719,514,613,840,822,4.0,1,0
2014_11_11_15_19_00    376,-893,526,450,607,677,697,2,459,251,1,2,1,715,505,621,833,820,4.0,1,0
2014_11_11_15_19_00    364,-1028,543,435,571,672,692,1,454,162,3,3,54,726,499,615,826,814,4.0,1,0
2014_11_11_15_19_00    320,-935,598,395,559,667,657,2,449,147,2,2,2,724,450,608,824,811,4.0,1,0
2014_11_11_15_19_00    305,-939,561,395,521,661,638,2,446,143,2,1,2,707,443,601,823,811,4.0,1,0
2014_11_11_15_19_00    318,-1009,615,394,508,661,637,1,441,145,2,0,1,716,452,594,822,811,4.0,1,0
2014_11_11_15_19_00    359,-1053,561,392,531,662,638,2,440,140,1,1,2,708,433,583,823,812,4.0,1,0
2014_11_11_15_19_00    333,-1025,544,391,503,662,641,1,440,149,1,2,3,706,448,580,823,812,4.0,1,0
2014_11_11_15_19_00    305,-919,551,391,490,662,659,1,449,140,2,1,2,707,447,577,819,812,4.0,1,0
2014_11_11_15_19_00    359,-1053,550,399,542,665,652,2,448,221,2,1,2,727,411,572,813,812,4.0,1,0
2014_11_11_15_19_00    336,-905,568,399,511,666,653,2,451,220,2,2,3,724,412,571,812,811,4.0,1,0
2014_11_11_15_19_00    343,-985,566,398,485,662,647,2,449,214,1,2,2,715,420,570,814,811,4.0,1,0
2014_11_11_15_19_00    359,-1020,578,395,486,655,653,2,445,247,2,1,1,716,424,568,821,811,4.0,1,0
2014_11_11_15_19_00    364,-960,579,385,441,655,650,2,438,243,2,2,0,716,419,567,821,811,4.0,1,0
2014_11_11_15_19_00    369,-1025,574,382,439,654,655,2,433,224,2,2,3,715,424,564,821,811,4.0,1,0
2014_11_11_15_19_00    351,-975,595,381,442,653,660,1,436,223,2,1,2,714,428,565,823,811,4.0,1,0
2014_11_11_15_19_00    353,-988,575,383,459,656,661,2,436,225,2,2,1,716,439,564,822,811,4.0,1,0
2014_11_11_15_19_00    347,-946,591,385,486,656,663,2,436,225,1,2,2,718,443,564,823,811,4.0,1,0
2014_11_11_15_19_00    364,-993,593,386,590,656,674,2,443,234,2,1,4,718,470,562,823,809,4.0,1,0
2014_11_11_15_19_01    364,-978,545,395,589,655,676,2,445,240,1,2,2,722,471,561,825,807,4.0,1,0
2014_11_11_15_19_01    383,-1009,574,389,570,656,679,1,447,233,2,2,2,722,485,562,824,807,4.0,1,0
2014_11_11_15_19_01    358,-945,579,389,559,654,678,2,445,236,2,2,2,721,494,560,823,808,4.0,1,0
2014_11_11_15_19_01    379,-990,583,389,587,655,679,1,449,238,1,1,1,720,504,559,821,808,4.0,1,0
2014_11_11_15_19_01    336,-946,593,391,580,661,678,1,448,262,2,1,2,721,500,559,823,808,4.0,1,0
2014_11_11_15_19_01    366,-992,575,391,572,680,677,1,444,257,2,3,2,720,513,557,831,809,4.0,1,0
2014_11_11_15_19_01    366,-959,591,390,558,672,677,2,438,281,2,2,2,716,515,557,834,807,4.0,1,0
2014_11_11_15_19_01    355,-935,590,386,546,671,677,2,439,238,2,2,2,714,516,556,826,807,0.0,1,0
2014_11_11_15_19_01    380,-1012,575,383,531,671,677,2,439,241,2,2,1,713,514,556,827,806,0.0,1,0
2014_11_11_15_19_01    371,-953,588,381,475,672,679,2,437,236,0,1,1,713,504,556,827,804,0.0,1,0
2014_11_11_15_19_01    371,-985,591,379,476,665,678,1,431,232,1,2,2,713,475,556,825,806,0.0,1,0
2014_11_11_15_19_01    368,-969,614,374,472,667,677,2,430,234,2,3,1,711,475,556,827,805,0.0,1,0
2014_11_11_15_19_01    359,-953,563,376,441,663,669,2,386,225,2,1,1,711,465,556,828,807,0.0,1,0
2014_11_11_15_19_01    353,-968,583,366,450,664,668,2,386,229,2,1,1,713,469,555,827,807,0.0,1,0
2014_11_11_15_19_01    374,-985,583,363,440,664,640,2,389,228,2,1,3,711,473,555,825,806,0.0,1,0
2014_11_11_15_19_01    391,-970,579,362,428,662,639,2,396,252,2,1,2,711,474,556,825,807,0.0,1,0
2014_11_11_15_19_01    391,-970,579,362,428,662,639,2,396,252,2,1,2,711,474,556,825,807,0.0,1,0
2014_11_11_15_19_01    391,-987,550,202,355,662,615,1,324,215,2,0,2,708,492,555,828,806,0.0,1,0
2014_11_11_15_19_01    376,-993,563,373,408,663,572,1,344,213,1,0,2,714,500,553,829,805,0.0,1,0
2014_11_11_15_19_02    368,-959,593,382,398,667,568,2,390,220,1,3,2,713,491,553,830,806,0.0,1,0
2014_11_11_15_19_02    387,-979,582,357,363,664,573,2,390,212,2,2,1,711,491,552,829,806,0.0,1,0
2014_11_11_15_19_02    376,-996,563,380,364,669,570,1,397,221,0,2,1,709,492,552,829,806,0.0,1,0
2014_11_11_15_19_02    374,-982,587,386,398,670,576,3,397,228,2,2,1,710,529,551,832,805,0.0,1,0
2014_11_11_15_19_02    377,-1021,568,385,399,668,575,2,396,221,2,2,1,710,539,549,832,804,0.0,1,0
2014_11_11_15_19_02    374,-968,547,390,399,669,562,2,441,246,2,2,2,709,538,549,832,805,0.0,1,0
2014_11_11_15_19_02    335,-973,569,392,396,668,566,2,444,283,2,2,0,708,544,550,833,806,0.0,1,0
2014_11_11_15_19_02    352,-976,547,391,385,671,564,1,436,206,1,2,1,718,542,549,832,805,0.0,1,0
2014_11_11_15_19_02    345,-979,558,391,416,667,563,2,438,214,2,1,1,705,543,548,832,806,0.0,1,0
2014_11_11_15_19_02    359,-1012,572,394,380,671,568,2,441,241,2,2,2,705,542,546,829,806,0.0,1,0
2014_11_11_15_19_02    400,-996,557,390,349,671,541,1,395,254,2,2,2,704,537,548,835,806,0.0,1,0
2014_11_11_15_19_02    337,-951,561,391,367,671,538,2,394,159,2,0,2,701,540,548,832,805,0.0,1,0
2014_11_11_15_19_02    358,-948,585,391,367,669,532,0,391,270,2,2,1,701,526,547,833,805,0.0,1,0
2014_11_11_15_19_02    347,-1009,599,393,356,668,535,2,337,194,2,1,1,702,534,547,833,805,0.0,1,0
2014_11_11_15_19_02    353,-1020,590,392,357,671,543,1,376,126,2,1,2,701,544,547,832,805,0.0,1,0
2014_11_11_15_19_02    371,-1073,511,402,409,677,640,1,456,208,2,1,2,678,548,545,834,808,0.0,1,0
2014_11_11_15_19_02    295,-978,460,400,489,684,655,3,458,264,2,2,2,689,523,548,836,807,0.0,1,0
2014_11_11_15_19_02    261,-807,537,398,480,675,613,2,451,220,1,2,1,676,437,549,826,801,0.0,1,0
2014_11_11_15_19_02    261,-807,537,398,480,675,613,2,451,220,1,2,1,676,437,549,826,801,0.0,1,0
2014_11_11_15_19_02    307,-1050,595,394,454,675,573,2,326,202,2,1,3,688,422,550,814,799,0.0,1,0
2014_11_11_15_19_03    358,-994,518,393,484,672,581,2,308,175,1,1,1,699,412,549,810,798,0.0,1,0
2014_11_11_15_19_03    383,-1063,519,383,474,673,596,1,317,226,2,2,2,704,416,548,810,799,0.0,1,0
2014_11_11_15_19_03    375,-1008,554,382,456,674,580,2,309,227,2,1,1,711,414,548,810,797,0.0,1,0
2014_11_11_15_19_03    361,-1008,540,377,364,674,569,3,294,227,2,0,2,716,410,549,810,796,0.0,1,0
2014_11_11_15_19_03    347,-1038,558,378,377,675,538,1,297,226,2,2,1,713,413,548,807,795,0.0,1,0
2014_11_11_15_19_03    327,-968,535,380,369,676,545,2,297,222,1,3,2,717,408,548,808,795,0.0,1,0
2014_11_11_15_19_03    318,-1001,524,377,376,675,535,2,307,214,2,2,2,723,413,548,812,795,0.0,1,0
2014_11_11_15_19_03    335,-1000,574,375,361,675,536,1,304,215,1,2,2,722,413,547,812,794,0.0,1,0
2014_11_11_15_19_03    337,-989,534,371,344,669,530,2,286,214,3,2,2,724,419,547,814,794,0.0,1,0
2014_11_11_15_19_03    361,-974,568,373,335,673,543,2,282,203,2,2,2,725,420,546,812,794,0.0,1,0
2014_11_11_15_19_03    335,-1000,560,380,335,672,543,2,296,210,2,2,1,724,428,546,811,792,0.0,1,0
2014_11_11_15_19_03    355,-1016,572,382,361,674,625,2,289,214,1,0,1,723,425,548,811,795,0.0,1,0
2014_11_11_15_19_03    360,-960,540,384,356,675,627,2,294,216,2,1,2,722,446,546,812,795,0.0,1,0
2014_11_11_15_19_03    355,-1001,553,384,386,674,638,1,296,217,2,2,2,723,489,545,812,794,0.0,1,0
2014_11_11_15_19_03    352,-991,543,387,437,673,637,2,309,215,0,2,1,720,483,545,812,794,0.0,1,0
2014_11_11_15_19_03    348,-973,556,388,430,672,640,2,309,214,1,3,1,720,501,544,810,794,0.0,1,0
2014_11_11_15_19_03    344,-1034,547,389,353,674,646,1,329,136,2,1,3,720,497,543,806,795,0.0,1,0
2014_11_11_15_19_03    340,-934,563,396,416,673,646,2,330,134,1,2,2,717,522,544,807,795,0.0,1,0
2014_11_11_15_19_03    332,-985,579,397,423,674,646,1,339,133,2,2,0,702,527,542,808,793,0.0,1,0
2014_11_11_15_19_03    366,-961,577,397,389,674,645,0,337,183,1,2,0,698,544,541,812,793,0.0,1,0
2014_11_11_15_19_04    339,-1010,584,398,457,674,647,2,340,283,1,2,1,705,576,540,813,794,0.0,1,0
2014_11_11_15_19_04    335,-980,564,400,440,675,646,0,347,293,2,1,2,710,582,541,814,793,0.0,1,0
2014_11_11_15_19_04    345,-996,588,403,449,674,653,2,405,268,1,2,1,710,610,540,814,793,0.0,1,0
2014_11_11_15_19_04    368,-1008,561,397,520,677,650,1,354,271,1,2,1,712,561,541,814,792,0.0,1,0
2014_11_11_15_19_04    376,-985,556,398,443,677,646,2,350,267,2,2,3,713,567,541,815,795,0.0,1,0
2014_11_11_15_19_04    359,-954,560,393,428,669,617,1,334,181,2,2,1,714,519,541,816,795,0.0,1,0
2014_11_11_15_19_04    380,-1052,565,235,420,669,585,2,328,170,1,2,1,716,518,540,817,795,0.0,1,0
2014_11_11_15_19_04    415,-976,575,240,388,673,629,1,309,205,2,1,2,715,527,540,816,797,0.0,1,0
2014_11_11_15_19_04    504,-1250,575,396,417,688,647,2,450,229,3,2,1,704,577,539,819,796,0.0,1,0
2014_11_11_15_19_04    347,-861,511,396,430,685,646,1,457,231,2,2,2,691,516,541,819,790,0.0,1,0
2014_11_11_15_19_04    252,-868,591,379,382,680,558,2,398,152,1,2,1,673,405,542,819,796,0.0,1,0
2014_11_11_15_19_04    252,-868,591,379,382,680,558,2,398,152,1,2,1,673,405,542,819,796,0.0,1,0
2014_11_11_15_19_04    275,-1012,625,374,396,674,569,2,399,224,2,2,3,697,427,542,819,790,0.0,1,0
2014_11_11_15_19_04    345,-1042,540,372,450,678,613,2,456,240,3,1,2,703,441,542,820,792,0.0,1,0
2014_11_11_15_19_04    339,-968,564,378,380,680,620,2,451,245,1,2,2,700,424,542,821,792,0.0,1,0
2014_11_11_15_19_04    360,-900,543,372,385,677,552,1,349,238,1,2,2,698,439,543,820,790,0.0,1,0
2014_11_11_15_19_04    361,-1040,584,377,458,680,612,2,341,201,1,2,1,709,487,541,820,792,0.0,1,0
2014_11_11_15_19_04    361,-1040,584,377,458,680,612,2,341,201,1,2,1,709,487,541,820,792,0.0,1,0
2014_11_11_15_19_04    387,-985,563,376,451,679,626,2,347,210,1,1,2,714,492,540,819,791,0.0,1,0
2014_11_11_15_19_04    370,-1029,561,378,468,680,632,2,353,231,2,1,2,709,514,538,818,792,0.0,1,0
2014_11_11_15_19_05    360,-944,569,381,467,680,637,2,354,223,1,2,2,719,512,540,820,793,0.0,1,0
2014_11_11_15_19_05    372,-1008,595,384,471,679,652,1,409,240,2,1,2,709,518,538,820,791,0.0,1,0
2014_11_11_15_19_05    349,-937,551,386,463,679,659,2,456,249,2,1,0,712,514,537,819,791,0.0,1,0
2014_11_11_15_19_05    364,-1000,583,390,503,682,660,2,460,255,2,1,1,708,516,537,821,791,0.0,1,0
2014_11_11_15_19_05    363,-973,575,390,524,682,663,2,465,300,0,2,2,711,520,536,821,790,0.0,1,0
2014_11_11_15_19_05    374,-957,584,392,544,682,666,2,463,321,3,1,2,711,535,535,821,791,0.0,1,0
2014_11_11_15_19_05    366,-969,568,392,540,683,666,1,466,326,3,6,3,713,542,535,821,790,0.0,1,0
2014_11_11_15_19_05    376,-976,592,393,537,685,663,1,456,354,2,0,1,711,541,535,816,789,0.0,1,0
2014_11_11_15_19_05    353,-929,555,394,499,682,662,2,464,322,0,2,2,713,538,535,818,794,0.0,1,0
2014_11_11_15_19_05    371,-967,542,391,537,681,666,2,466,332,2,2,2,712,577,535,816,796,0.0,1,0
2014_11_11_15_19_05    384,-948,560,390,431,680,664,1,445,327,1,2,1,714,578,535,817,796,0.0,1,0
2014_11_11_15_19_05    406,-1026,592,390,401,673,643,2,350,213,1,1,2,709,560,536,818,800,0.0,1,0
2014_11_11_15_19_05    414,-1167,689,383,362,673,577,1,328,183,1,2,1,702,560,536,818,798,0.0,1,0
2014_11_11_15_19_05    255,-1265,893,393,382,688,660,1,480,184,1,1,2,698,539,537,831,798,0.0,1,0
2014_11_11_15_19_05    182,-951,577,389,431,714,674,0,471,157,2,3,0,695,544,535,828,802,0.0,1,0
2014_11_11_15_19_05    159,-402,451,388,421,688,672,2,465,160,1,2,2,702,535,535,831,801,0.0,1,0
2014_11_11_15_19_05    51,-498,239,204,369,655,578,2,288,75,2,2,2,698,474,540,801,795,0.0,1,0
2014_11_11_15_19_05    300,-1281,464,199,331,646,563,2,10,22,2,1,3,707,532,542,802,792,0.0,1,0
2014_11_11_15_19_05    252,-1377,497,228,306,665,539,1,23,2,1,2,2,715,539,544,798,789,0.0,1,0
2014_11_11_15_19_05    112,-957,551,225,321,652,531,2,27,2,2,0,2,717,482,548,793,788,0.0,1,0
2014_11_11_15_19_06    239,-1121,556,209,348,655,539,4,34,3,2,0,2,723,521,552,791,788,0.0,1,0
2014_11_11_15_19_06    297,-1080,575,211,314,669,544,2,31,1,1,1,2,715,532,554,790,787,0.0,1,0
2014_11_11_15_19_06    361,-1199,543,160,293,678,540,1,127,2,2,1,2,728,537,553,792,785,0.0,1,0
2014_11_11_15_19_06    320,-968,508,4,59,679,539,1,149,2,1,1,4,675,463,558,804,784,0.0,1,0
2014_11_11_15_19_06    321,-984,440,2,160,671,539,1,23,1,1,2,3,678,460,561,809,784,0.0,1,0
2014_11_11_15_19_06    323,-961,540,0,55,677,545,2,22,2,2,2,1,710,477,557,812,784,0.0,1,0
2014_11_11_15_19_06    327,-1088,585,143,324,677,551,2,27,2,0,2,2,716,528,553,820,783,0.0,1,0
2014_11_11_15_19_06    318,-1021,575,0,240,632,540,2,64,2,2,1,1,723,467,552,820,783,0.0,1,0
2014_11_11_15_19_06    335,-1000,614,2,58,632,539,1,48,1,2,2,2,722,463,550,823,785,0.0,1,0
2014_11_11_15_19_06    335,-1000,614,2,58,632,539,1,48,1,2,2,2,722,463,550,823,785,0.0,1,0
2014_11_11_15_19_06    320,-981,600,3,234,634,525,1,133,9,2,2,1,731,481,547,826,784,0.0,1,0
2014_11_11_15_19_06    304,-912,615,1,100,632,527,2,111,8,2,0,3,732,462,547,825,784,0.0,1,0
2014_11_11_15_19_06    323,-993,572,1,83,630,536,1,101,2,0,1,1,734,497,546,830,785,0.0,1,0
2014_11_11_15_19_06    318,-988,615,2,82,636,555,2,148,1,1,2,2,732,503,545,827,787,0.0,1,0
2014_11_11_15_19_06    313,-1049,582,2,254,639,561,2,145,1,3,2,2,731,491,545,828,790,0.0,1,0
2014_11_11_15_19_06    291,-889,566,1,259,648,565,2,160,73,2,1,0,730,494,546,825,790,0.0,1,0
2014_11_11_15_19_06    345,-1032,567,2,271,666,582,1,171,135,2,1,2,733,515,546,826,787,0.0,1,0
2014_11_11_15_19_06    319,-933,615,2,274,669,615,2,201,97,1,2,1,737,506,546,825,785,0.0,1,0
2014_11_11_15_19_06    332,-995,568,3,299,669,631,1,194,142,2,2,2,738,517,545,825,786,0.0,1,0
2014_11_11_15_19_06    313,-936,585,2,295,668,638,2,131,136,2,1,2,738,495,545,825,785,0.0,1,0
2014_11_11_15_19_07    334,-936,590,2,287,646,642,1,170,153,2,1,1,737,488,545,829,786,0.0,1,0
2014_11_11_15_19_07    329,-863,584,111,305,665,652,2,188,162,1,2,2,732,445,545,828,783,0.0,1,0
2014_11_11_15_19_07    329,-863,584,111,305,665,652,2,188,162,1,2,2,732,445,545,828,783,0.0,1,0
2014_11_11_15_19_07    339,-1009,540,126,306,665,646,2,189,149,1,2,3,732,454,544,828,781,0.0,1,0
2014_11_11_15_19_07    339,-970,584,139,361,661,646,1,201,184,1,2,2,735,466,543,829,781,0.0,1,0
2014_11_11_15_19_07    355,-977,596,113,401,661,642,2,208,186,2,2,2,735,480,544,828,779,0.0,1,0
2014_11_11_15_19_07    348,-1022,588,118,380,660,626,3,196,177,1,0,2,735,493,542,828,780,0.0,1,0
2014_11_11_15_19_07    326,-964,568,137,423,668,626,2,135,153,2,2,2,735,489,543,829,779,0.0,1,0
2014_11_11_15_19_07    371,-1092,583,156,429,669,638,2,38,160,2,2,1,747,499,544,828,778,0.0,1,0
2014_11_11_15_19_07    352,-906,593,177,456,672,650,2,32,188,2,1,2,748,501,544,828,779,0.0,1,0
2014_11_11_15_19_07    363,-1019,574,193,349,680,654,2,49,181,2,2,2,743,527,543,829,779,0.0,1,0
2014_11_11_15_19_07    364,-1029,582,303,340,671,656,2,139,186,2,2,2,742,521,541,830,779,0.0,1,0
2014_11_11_15_19_07    364,-1029,582,303,340,671,656,2,139,186,2,2,2,742,521,541,830,779,0.0,1,0
2014_11_11_15_19_07    344,-1020,575,342,359,673,659,2,138,195,2,2,2,743,557,540,829,779,0.0,1,0
2014_11_11_15_19_07    352,-969,568,342,360,674,659,2,164,191,0,2,2,742,565,539,829,781,0.0,1,0
2014_11_11_15_19_07    359,-1016,563,339,362,677,657,1,154,191,1,2,1,744,566,540,831,784,0.0,1,0
2014_11_11_15_19_07    351,-1029,551,325,359,681,658,2,177,190,1,0,2,744,570,540,829,785,0.0,1,0
2014_11_11_15_19_07    351,-1029,551,325,359,681,658,2,177,190,1,0,2,744,570,540,829,785,0.0,1,0
2014_11_11_15_19_07    356,-920,588,308,354,684,645,2,174,189,2,2,2,746,577,539,830,785,0.0,1,0
2014_11_11_15_19_07    358,-1012,569,322,324,685,639,2,186,189,1,2,1,746,580,538,831,788,0.0,1,0
2014_11_11_15_19_08    363,-996,585,328,324,683,634,2,188,189,2,2,2,746,578,538,830,786,0.0,1,0
2014_11_11_15_19_08    345,-996,569,332,375,682,644,2,193,190,2,1,2,749,580,538,830,787,0.0,1,0
2014_11_11_15_19_08    339,-1020,563,333,337,686,599,3,160,189,2,2,1,747,580,538,830,784,0.0,1,0
2014_11_11_15_19_08    335,-960,580,328,333,683,603,1,189,186,2,1,3,741,579,538,829,787,0.0,1,0
2014_11_11_15_19_08    338,-977,564,331,344,685,596,2,153,187,2,1,2,727,576,534,830,788,0.0,1,0
2014_11_11_15_19_08    367,-1010,595,337,338,685,594,1,182,190,1,1,3,722,575,537,832,788,0.0,1,0
2014_11_11_15_19_08    359,-1048,571,336,358,682,590,2,186,188,0,1,2,722,576,537,832,787,0.0,1,0
2014_11_11_15_19_08    348,-976,558,334,374,683,593,2,172,120,2,2,2,723,575,537,832,788,0.0,1,0
2014_11_11_15_19_08    329,-973,575,330,376,683,590,3,200,167,1,1,2,723,575,536,832,789,0.0,1,0
2014_11_11_15_19_08    347,-996,572,220,337,683,587,1,148,172,1,2,2,722,567,534,833,789,0.0,1,0
2014_11_11_15_19_08    348,-995,545,213,344,685,583,2,194,174,2,2,1,727,573,534,832,788,0.0,1,0
2014_11_11_15_19_08    354,-1001,568,192,312,681,580,0,173,177,0,2,4,727,569,534,833,789,0.0,1,0
2014_11_11_15_19_08    364,-988,575,300,336,681,580,2,189,170,2,1,2,729,569,534,832,790,0.0,1,0
2014_11_11_15_19_08    333,-1001,566,185,323,681,580,1,156,176,2,2,2,733,533,534,832,790,0.0,1,0
2014_11_11_15_19_08    342,-1005,543,185,294,685,574,2,151,187,2,1,1,734,563,534,832,789,0.0,1,0
2014_11_11_15_19_08    352,-957,572,182,289,681,575,2,156,172,2,1,2,732,565,534,833,789,0.0,1,0
2014_11_11_15_19_08    353,-1008,563,182,281,685,572,1,166,174,2,2,2,729,563,533,833,790,0.0,1,0
2014_11_11_15_19_08    335,-984,544,164,272,684,554,2,129,178,1,2,1,729,532,533,834,787,0.0,1,0
2014_11_11_15_19_08    339,-992,569,2,245,679,558,2,121,175,2,2,1,726,515,533,833,790,0.0,1,0
2014_11_11_15_19_08    353,-1009,567,2,111,676,575,2,75,110,2,2,2,719,496,533,834,790,0.0,1,0
2014_11_11_15_19_09    354,-956,564,2,96,646,573,2,107,179,1,2,1,713,493,534,833,790,0.0,1,0
2014_11_11_15_19_09    352,-1000,543,2,85,668,573,2,161,182,2,2,2,711,493,534,834,790,0.0,1,0
2014_11_11_15_19_09    361,-1025,568,1,95,660,570,2,104,118,2,1,1,712,490,534,832,791,0.0,1,0
2014_11_11_15_19_09    326,-993,551,2,91,658,571,2,130,125,1,2,2,716,486,537,833,790,0.0,1,0
2014_11_11_15_19_09    339,-979,568,2,149,654,571,1,155,147,1,2,2,721,486,535,832,786,0.0,1,0
2014_11_11_15_19_09    350,-1010,567,1,84,658,567,2,158,111,2,4,5,715,484,535,832,791,0.0,1,0
2014_11_11_15_19_09    353,-1047,559,3,117,655,566,3,162,122,2,2,2,716,483,536,832,791,0.0,1,0
2014_11_11_15_19_09    339,-998,551,4,86,652,566,2,191,131,2,1,2,715,483,536,831,791,0.0,1,0
2014_11_11_15_19_09    328,-985,547,1,84,652,565,1,203,123,2,1,2,709,488,536,830,792,0.0,1,0
2014_11_11_15_19_09    352,-1021,542,2,68,656,545,2,206,123,1,2,3,691,489,537,831,793,0.0,1,0
2014_11_11_15_19_09    358,-1004,563,2,94,657,545,1,198,129,2,0,2,684,488,536,831,791,0.0,1,0
2014_11_11_15_19_09    332,-959,551,1,205,664,568,1,109,140,1,3,2,651,475,536,830,792,0.0,1,0
2014_11_11_15_19_09    345,-985,540,32,252,667,569,2,69,183,1,2,2,635,457,536,830,793,0.0,1,0
2014_11_11_15_19_09    364,-968,563,136,235,667,569,1,72,183,2,2,2,637,465,536,830,793,0.0,1,0
2014_11_11_15_19_09    356,-1015,563,187,314,674,576,1,231,215,1,3,2,640,509,535,834,794,0.0,1,0
2014_11_11_15_19_09    358,-944,495,186,286,669,576,2,51,201,1,2,2,656,482,536,833,795,0.0,1,0
2014_11_11_15_19_09    384,-1028,568,315,303,670,577,2,63,209,2,1,1,669,495,536,833,794,0.0,1,0
2014_11_11_15_19_09    387,-1021,543,330,320,672,577,1,59,209,1,2,1,671,501,537,834,793,0.0,1,0
2014_11_11_15_19_09    364,-970,519,317,317,671,578,2,66,214,2,3,2,657,489,536,829,795,0.0,1,0
2014_11_11_15_19_09    361,-996,560,199,313,673,577,2,67,204,2,2,2,674,494,534,828,795,0.0,1,0
2014_11_11_15_19_10    375,-976,563,194,317,673,577,2,66,210,4,1,0,677,490,535,827,795,0.0,1,0
2014_11_11_15_19_10    387,-1025,532,189,306,671,577,2,65,157,1,2,2,674,493,534,830,795,0.0,1,0
2014_11_11_15_19_10    403,-1001,553,153,310,676,572,2,83,174,2,1,2,666,484,534,830,795,0.0,1,0
2014_11_11_15_19_10    386,-959,559,3,272,669,574,2,80,161,2,1,1,671,481,535,825,796,0.0,1,0
2014_11_11_15_19_10    387,-957,560,2,271,671,571,2,80,160,2,1,2,673,463,536,822,794,0.0,1,0
2014_11_11_15_19_10    387,-954,575,2,269,669,570,1,79,155,1,2,2,676,467,535,825,794,0.0,1,0
2014_11_11_15_19_10    407,-1025,572,2,250,668,570,3,81,154,2,2,2,674,466,535,822,794,0.0,1,0
2014_11_11_15_19_10    399,-952,587,2,227,666,572,2,78,136,1,2,2,675,469,536,820,795,0.0,1,0
2014_11_11_15_19_10    396,-976,542,2,66,668,570,0,67,147,2,2,0,679,469,535,819,794,0.0,1,0
2014_11_11_15_19_10    391,-932,575,2,210,664,573,0,73,150,0,2,2,681,474,535,822,794,0.0,1,0
2014_11_11_15_19_10    392,-922,556,2,215,663,573,2,83,155,2,1,2,684,471,535,825,793,0.0,1,0
2014_11_11_15_19_10    419,-952,560,2,206,655,569,1,81,152,1,3,4,681,457,535,825,794,0.0,1,0
2014_11_11_15_19_10    408,-955,566,2,212,655,570,2,89,149,3,2,2,682,448,536,824,794,0.0,1,0
2014_11_11_15_19_10    372,-1041,593,1,211,660,573,2,77,181,1,3,2,681,470,534,825,795,0.0,1,0
2014_11_11_15_19_10    372,-1001,630,2,210,658,569,2,64,155,2,2,2,684,466,536,827,793,0.0,1,0
2014_11_11_15_19_10    407,-1134,627,2,204,666,575,1,40,112,3,2,2,672,496,535,827,794,0.0,1,0
2014_11_11_15_19_10    292,-698,584,252,360,695,615,1,228,160,2,2,2,626,475,534,824,793,0.0,1,0
2014_11_11_15_19_10    295,-953,487,348,364,696,625,2,364,131,2,1,2,660,502,533,819,793,0.0,1,0
2014_11_11_15_19_10    299,-871,510,357,321,675,581,1,36,105,1,2,0,648,461,535,818,805,0.0,1,0
2014_11_11_15_19_10    299,-871,510,357,321,675,581,1,36,105,1,2,0,648,461,535,818,805,0.0,1,0
2014_11_11_15_19_11    295,-840,564,250,304,668,570,1,56,1,1,2,0,693,446,538,816,803,0.0,1,0
2014_11_11_15_19_11    348,-1052,604,207,320,663,571,3,64,2,0,2,2,700,442,538,821,803,0.0,1,0
2014_11_11_15_19_11    368,-1149,551,9,271,673,570,2,58,1,2,3,0,691,435,538,820,803,0.0,1,0
