date,accY,accZ,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,d1,d2,d3
2014_11_11_15_20_08    439,-1040,568,347,435,706,681,2,312,167,1,3,2,742,582,455,797,758,4.0,0,0
2014_11_11_15_20_08    422,-1051,569,349,436,705,680,2,320,168,2,2,2,740,590,455,798,758,4.0,0,0
2014_11_11_15_20_08    408,-953,556,352,425,706,684,2,349,168,1,2,2,741,589,456,796,756,4.0,0,0
2014_11_11_15_20_08    431,-967,560,362,431,706,686,2,350,196,2,1,3,743,591,457,797,756,4.0,0,0
2014_11_11_15_20_08    431,-967,560,362,431,706,686,2,350,196,2,1,3,743,591,457,797,756,4.0,0,0
2014_11_11_15_20_08    419,-948,540,365,435,705,687,1,355,168,2,2,1,743,600,456,797,757,4.0,0,0
2014_11_11_15_20_08    407,-973,553,367,433,706,687,1,353,171,1,1,2,743,606,455,796,757,4.0,0,0
2014_11_11_15_20_08    408,-985,556,369,436,707,687,1,352,163,0,1,2,742,602,455,797,757,4.0,0,0
2014_11_11_15_20_08    415,-953,566,369,432,707,687,2,351,165,1,2,2,743,594,454,797,758,4.0,0,0
2014_11_11_15_20_08    423,-945,563,371,432,705,687,3,348,162,2,1,4,743,599,454,798,758,4.0,0,0
2014_11_11_15_20_08    412,-960,576,372,432,705,686,2,348,160,2,2,2,743,613,455,797,759,4.0,0,0
2014_11_11_15_20_09    432,-986,591,372,436,706,672,2,353,220,2,2,1,742,614,455,798,758,4.0,0,0
2014_11_11_15_20_09    432,-986,591,372,436,706,672,2,353,220,2,2,1,742,614,455,798,758,4.0,0,0
2014_11_11_15_20_09    411,-901,563,372,439,707,679,2,355,166,2,2,2,742,609,455,798,758,4.0,0,0
2014_11_11_15_20_09    411,-901,563,372,439,707,679,2,355,166,2,2,2,742,609,455,798,758,4.0,0,0
2014_11_11_15_20_09    419,-929,558,368,437,708,681,0,343,168,1,3,2,742,569,453,798,759,4.0,0,0
2014_11_11_15_20_09    441,-993,572,367,441,708,682,2,344,160,1,2,2,742,571,453,798,759,4.0,0,0
2014_11_11_15_20_09    412,-971,551,363,440,697,689,2,313,156,1,2,2,744,520,448,796,759,4.0,0,0
2014_11_11_15_20_09    414,-993,625,353,332,688,649,1,202,145,2,2,2,746,527,442,786,755,4.0,0,0
2014_11_11_15_20_09    603,-1309,607,343,327,691,644,2,205,192,2,1,1,736,546,444,782,756,4.0,0,0
2014_11_11_15_20_09    684,-1620,465,348,321,703,672,2,155,190,2,2,1,735,541,450,787,757,4.0,0,0
2014_11_11_15_20_09    377,-832,370,360,419,708,656,1,333,165,3,2,1,733,523,453,804,757,4.0,0,0
2014_11_11_15_20_09    233,-445,496,384,452,709,682,2,359,210,3,1,2,750,533,464,806,761,4.0,0,0
2014_11_11_15_20_09    499,-1287,451,388,387,714,681,1,351,180,1,1,242,774,612,458,809,767,4.0,0,0
2014_11_11_15_20_09    542,-1412,423,391,447,717,683,2,345,223,1,1,277,765,654,458,809,771,4.0,0,0
2014_11_11_15_20_09    383,-1125,411,398,404,718,692,2,364,183,2,2,275,785,718,470,807,775,4.0,0,0
2014_11_11_15_20_09    342,-916,430,410,451,723,683,1,356,175,444,2,291,805,770,507,801,779,4.0,0,0
2014_11_11_15_20_09    476,-1257,185,407,496,733,734,2,406,106,464,2,477,807,846,456,791,803,0.0,0,1
2014_11_11_15_20_09    569,-1162,31,406,561,744,736,1,508,2,484,3,520,805,872,450,782,805,0.0,0,1
2014_11_11_15_20_09    585,-993,-209,429,581,767,733,2,537,2,527,1,478,809,902,432,749,808,0.0,0,1
2014_11_11_15_20_09    577,-767,-440,409,638,759,738,2,543,2,505,42,446,818,899,423,710,815,0.0,0,1
2014_11_11_15_20_10    577,-767,-440,409,638,759,738,2,543,2,505,42,446,818,899,423,710,815,0.0,1,0
2014_11_11_15_20_10    425,-720,-412,403,689,751,737,2,529,2,497,2,343,828,874,97,689,810,0.0,1,0
2014_11_11_15_20_10    368,-831,-401,402,616,747,730,3,472,1,496,2,281,816,872,15,682,808,0.0,1,0
2014_11_11_15_20_10    360,-793,-328,395,624,729,725,1,444,0,400,1,281,814,863,12,674,809,0.0,1,0
2014_11_11_15_20_10    350,-869,-324,394,561,720,718,3,428,3,1,1,279,809,867,10,670,807,0.0,1,0
2014_11_11_15_20_10    352,-980,-298,391,585,721,717,2,424,2,396,2,274,809,874,9,669,807,0.0,1,0
2014_11_11_15_20_10    326,-983,-317,389,558,734,717,3,439,0,403,1,274,803,873,6,666,807,0.0,1,0
2014_11_11_15_20_10    331,-1005,-328,388,572,735,717,1,443,3,439,1,273,804,871,5,664,805,0.0,1,0
2014_11_11_15_20_10    348,-1049,-312,388,619,739,716,1,444,2,429,1,272,803,871,3,662,804,0.0,1,0
2014_11_11_15_20_10    344,-1005,-328,387,604,733,718,1,435,2,366,2,270,801,870,1,658,804,0.0,1,0
2014_11_11_15_20_10    323,-1009,-305,387,606,734,715,1,439,1,3,1,269,802,870,1,657,804,0.0,1,0
2014_11_11_15_20_10    327,-993,-313,386,593,741,711,2,433,0,2,2,268,802,861,2,655,802,0.0,1,0
2014_11_11_15_20_10    322,-974,-304,385,578,747,705,1,435,2,2,1,266,802,864,1,656,803,0.0,1,0
2014_11_11_15_20_10    359,-1025,-301,392,473,743,704,2,423,1,2,2,267,794,867,1,655,803,0.0,1,0
2014_11_11_15_20_10    348,-994,-244,397,514,747,710,1,426,2,2,1,266,802,867,3,653,803,0.0,1,0
2014_11_11_15_20_10    387,-1000,-192,399,517,748,711,1,427,1,1,2,265,801,866,1,652,804,0.0,1,0
2014_11_11_15_20_10    406,-1057,-218,398,507,748,708,1,423,1,4,0,257,802,866,2,652,802,0.0,1,0
2014_11_11_15_20_10    424,-1074,-97,396,510,748,699,2,427,2,1,2,253,801,863,2,649,803,0.0,1,0
2014_11_11_15_20_10    433,-1137,-89,389,506,737,704,2,422,2,1,2,248,804,864,1,647,801,0.0,1,0
2014_11_11_15_20_10    397,-1081,-41,388,478,736,697,1,419,1,2,3,244,802,861,3,646,800,0.0,1,0
2014_11_11_15_20_11    472,-1209,-53,389,491,724,705,2,405,2,2,1,247,802,861,2,645,802,0.0,1,0
2014_11_11_15_20_11    432,-1070,12,389,472,734,704,2,413,2,2,2,248,790,861,2,645,800,0.0,1,0
2014_11_11_15_20_11    398,-1076,65,389,474,729,696,2,403,2,2,0,239,794,860,2,644,800,0.0,1,0
2014_11_11_15_20_11    375,-1104,100,389,477,727,689,2,401,2,2,2,233,780,854,3,643,800,0.0,1,0
2014_11_11_15_20_11    332,-1056,132,389,465,725,653,2,373,1,2,2,202,785,856,2,643,799,0.0,1,0
2014_11_11_15_20_11    345,-1109,134,383,459,714,651,2,360,5,3,3,199,789,855,2,642,796,0.0,1,0
2014_11_11_15_20_11    351,-1116,156,382,460,732,678,2,342,1,1,3,195,789,854,1,641,799,0.0,1,0
2014_11_11_15_20_11    355,-1144,143,386,470,724,692,2,342,2,1,2,201,787,860,0,641,800,0.0,1,0
2014_11_11_15_20_11    380,-1144,143,387,500,725,687,2,347,2,2,2,202,786,858,2,640,800,0.0,1,0
2014_11_11_15_20_11    344,-1068,167,378,485,724,640,1,372,0,2,4,1,783,850,2,639,797,0.0,1,0
2014_11_11_15_20_11    329,-1057,179,377,472,723,641,3,382,1,3,4,2,780,852,2,639,792,0.0,1,0
2014_11_11_15_20_11    312,-1072,151,381,459,727,639,2,382,0,2,2,2,780,849,1,640,792,0.0,1,0
2014_11_11_15_20_11    286,-1108,116,382,491,711,632,2,376,2,2,1,195,780,853,2,639,791,0.0,1,0
2014_11_11_15_20_11    289,-1103,125,381,488,728,628,2,379,2,1,2,193,780,854,2,639,792,0.0,1,0
2014_11_11_15_20_11    287,-1055,124,386,510,730,679,2,380,2,2,2,182,779,855,2,639,793,0.0,1,0
2014_11_11_15_20_11    307,-1108,110,388,507,723,688,2,388,2,2,1,204,778,853,2,648,792,0.0,1,0
2014_11_11_15_20_11    293,-1117,116,389,524,729,695,2,376,2,2,2,214,774,854,2,647,793,0.0,1,0
2014_11_11_15_20_11    272,-1132,89,389,508,732,695,1,377,2,0,2,220,772,854,2,642,792,0.0,1,0
2014_11_11_15_20_11    280,-1127,99,391,509,731,696,2,380,2,2,2,206,774,855,2,642,794,0.0,1,0
2014_11_11_15_20_11    296,-1121,104,391,479,732,697,3,373,2,2,2,206,776,854,2,651,794,0.0,1,0
2014_11_11_15_20_12    263,-1087,102,392,478,732,694,2,374,2,1,2,203,776,855,1,654,794,0.0,1,0
2014_11_11_15_20_12    291,-1149,78,389,450,729,694,1,371,1,2,2,204,775,856,2,661,792,0.0,1,0
2014_11_11_15_20_12    287,-1103,50,391,452,730,699,2,378,2,1,2,207,776,855,3,672,793,0.0,1,0
2014_11_11_15_20_12    280,-1121,39,392,458,730,698,2,368,2,2,1,9,777,856,2,687,792,0.0,1,0
2014_11_11_15_20_12    271,-1072,20,392,451,730,704,2,364,2,2,2,2,784,857,2,691,793,0.0,1,0
2014_11_11_15_20_12    307,-1157,39,389,438,735,710,2,375,2,2,1,1,797,859,2,694,800,0.0,1,0
2014_11_11_15_20_12    248,-1112,9,391,472,733,712,1,387,1,2,2,29,801,856,2,697,806,0.0,1,0
2014_11_11_15_20_12    248,-1112,9,391,472,733,712,1,387,1,2,2,29,801,856,2,697,806,0.0,1,0
2014_11_11_15_20_12    198,-1101,-56,386,483,716,698,2,378,1,338,2,2,801,848,2,669,819,0.0,1,0
2014_11_11_15_20_12    193,-1104,-32,381,464,723,694,2,363,1,330,1,2,796,864,1,651,818,0.0,1,0
2014_11_11_15_20_12    180,-1089,-58,382,523,729,708,1,383,2,1,3,162,801,859,3,644,820,0.0,1,0
2014_11_11_15_20_12    225,-1071,-60,384,559,736,712,1,375,2,2,1,169,794,857,0,640,809,0.0,1,0
2014_11_11_15_20_12    270,-1128,-79,385,579,733,714,2,366,1,3,2,172,790,862,2,640,812,0.0,1,0
2014_11_11_15_20_12    335,-1073,-93,384,564,738,714,2,380,2,2,1,198,785,866,2,638,811,0.0,1,0
2014_11_11_15_20_12    356,-1081,-92,383,580,738,713,2,376,2,3,1,135,782,864,1,637,809,0.0,1,0
2014_11_11_15_20_12    420,-1216,-125,382,558,738,713,1,374,2,1,1,126,781,865,1,638,809,0.0,1,0
2014_11_11_15_20_12    428,-1114,-89,382,564,738,712,1,378,2,2,1,120,779,865,2,637,809,0.0,1,0
2014_11_11_15_20_12    432,-1184,-76,382,567,733,700,1,379,1,2,3,160,777,866,2,634,809,0.0,1,0
2014_11_11_15_20_12    383,-1080,-61,382,568,731,688,2,384,2,1,1,155,782,852,2,633,809,0.0,1,0
2014_11_11_15_20_12    408,-1133,-80,383,568,732,674,2,390,2,1,2,87,790,853,2,634,809,0.0,1,0
2014_11_11_15_20_13    412,-1154,-64,381,569,734,664,3,390,1,1,2,98,792,854,2,633,809,0.0,1,0
2014_11_11_15_20_13    366,-1096,-50,381,572,731,647,2,383,1,2,2,89,790,859,1,632,811,0.0,1,0
2014_11_11_15_20_13    372,-1149,-52,375,579,736,653,1,387,2,2,3,110,791,862,2,633,810,0.0,4,0
2014_11_11_15_20_13    356,-1092,-72,375,583,736,654,2,383,2,1,2,101,791,860,2,632,811,0.0,4,0
2014_11_11_15_20_13    368,-1117,-66,376,580,738,684,2,384,2,1,2,103,791,861,3,631,810,0.0,4,0
2014_11_11_15_20_13    327,-1096,-72,374,580,737,682,2,371,3,0,1,105,791,864,2,631,810,0.0,4,0
2014_11_11_15_20_13    335,-1084,-40,374,580,736,685,1,374,2,2,2,105,791,861,1,630,809,0.0,4,0
2014_11_11_15_20_13    344,-1073,-52,374,579,736,682,2,367,2,1,1,101,793,862,2,630,808,0.0,4,0
2014_11_11_15_20_13    369,-1088,-50,373,580,739,690,2,377,1,3,1,104,792,863,1,630,810,0.0,4,0
2014_11_11_15_20_13    352,-1113,-64,372,574,738,685,2,370,1,3,2,196,792,863,2,629,807,0.0,4,0
2014_11_11_15_20_13    348,-1107,-49,370,573,738,684,2,373,1,3,2,202,791,863,2,632,808,0.0,4,0
2014_11_11_15_20_13    359,-1076,-51,371,575,741,672,1,371,2,3,2,165,791,863,1,628,809,0.0,4,0
2014_11_11_15_20_13    344,-1056,-53,370,573,741,671,2,380,2,1,2,87,793,862,0,626,809,0.0,4,0
2014_11_11_15_20_13    344,-1096,-45,370,572,742,660,2,368,2,1,1,117,791,858,2,628,808,0.0,4,0
2014_11_11_15_20_13    334,-1108,-29,372,570,742,657,1,374,1,2,1,76,795,855,2,628,809,0.0,4,0
2014_11_11_15_20_13    334,-1108,-29,372,570,742,657,1,374,1,2,1,76,795,855,2,628,809,0.0,4,0
2014_11_11_15_20_13    334,-1071,-52,372,563,743,652,1,371,2,1,2,148,793,855,3,627,808,0.0,4,0
2014_11_11_15_20_13    323,-1082,-64,370,566,747,653,3,371,2,1,2,135,795,857,2,627,808,0.0,4,0
2014_11_11_15_20_13    344,-1108,-57,370,569,747,653,1,367,2,2,2,143,795,857,0,626,807,0.0,4,0
2014_11_11_15_20_13    342,-1133,-61,372,585,746,664,2,369,2,1,1,192,795,860,2,626,808,0.0,4,0
2014_11_11_15_20_14    342,-1113,-40,373,595,747,681,2,373,2,1,1,199,795,860,1,626,808,0.0,4,0
